# Mean_MJD=58216.413
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=74
# PLATE=7340 MJD=58216 FIBERID=0619
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -2.7274e+00  0.0000e+00    83886080    83886080
  3567.796 -2.7268e+00  0.0000e+00    83886080    83886080
  3568.617 -2.7261e+00  0.0000e+00    83886080    83886080
  3569.439 -2.7254e+00  0.0000e+00    83886080    83886080
  3570.261 -2.7248e+00  0.0000e+00    83886080    83886080
  3571.083 -2.7241e+00  0.0000e+00    83886080    88080384
  3571.906 -2.7235e+00  0.0000e+00    88080384    88080384
  3572.728 -2.7228e+00  0.0000e+00    88080384    88080384
  3573.551 -2.7221e+00  0.0000e+00    88080384    88080384
  3574.374 -2.7215e+00  0.0000e+00    88080384    88080384
  3575.197 -2.7208e+00  0.0000e+00    88080384    88080384
  3576.020 -2.7202e+00  0.0000e+00    88080384    88080384
  3576.844 -2.7195e+00  0.0000e+00    88080384    88080384
  3577.668 -2.7188e+00  0.0000e+00    88080384    88080384
  3578.491 -2.7182e+00  0.0000e+00    88080384    88080384
  3579.315 -2.7175e+00  0.0000e+00    88080384    88080384
  3580.140 -2.7169e+00  0.0000e+00    88080384    88080384
  3580.964 -2.7162e+00  0.0000e+00    88080384    88080384
  3581.789 -2.7156e+00  0.0000e+00    88080384    88670208
  3582.614 -2.7149e+00  0.0000e+00    88080384    88670208
  3583.439 -2.7143e+00  0.0000e+00    88080384    88670208
  3584.264 -2.7136e+00  0.0000e+00    88080384    88670208
  3585.089 -2.7130e+00  0.0000e+00    88080384    88670208
  3585.915 -2.7124e+00  0.0000e+00    88080384    88080384
  3586.741 -2.7117e+00  0.0000e+00    88080384    88080384
  3587.567 -2.7111e+00  0.0000e+00    88080384    88080384
  3588.393 -2.7104e+00  0.0000e+00    88080384    88080384
  3589.219 -2.7098e+00  0.0000e+00    88080384    88080384
  3590.046 -2.7091e+00  0.0000e+00    88080384    88080384
  3590.872 -2.7085e+00  0.0000e+00    88080384    88080384
  3591.699 -2.7079e+00  0.0000e+00    88080384    88080384
  3592.526 -2.7072e+00  0.0000e+00    88080384    88080384
  3593.354 -2.7066e+00  0.0000e+00    88080384    88080384
  3594.181 -2.7060e+00  0.0000e+00    88080384    88080384
  3595.009 -2.7053e+00  0.0000e+00    88080384    88080384
  3595.837 -2.7047e+00  0.0000e+00    88080384    88080384
  3596.665 -2.7041e+00  0.0000e+00    88080384    88080384
  3597.493 -2.7034e+00  0.0000e+00    88080384    88080384
  3598.322 -2.7028e+00  0.0000e+00    88080384    88080384
  3599.150 -2.7022e+00  0.0000e+00    88080384    88080384
  3599.979 -2.7015e+00  0.0000e+00    83886080   222298112
  3600.808 -2.7009e+00  0.0000e+00    16777216   222298112
  3601.637 -2.7003e+00  0.0000e+00    16777216    16777216
  3602.467 -2.6997e+00  4.2560e+00           0           0
  3603.296  4.7042e+00  4.1245e+00           0           0
  3604.126  4.4879e+00  3.9916e+00           0           0
  3604.956  1.1363e+00  3.9078e+00           0           0
  3605.786  8.7649e+00  3.7223e+00           0           0
  3606.617 -1.7531e+00  3.5210e+00           0           0
  3607.447  5.0622e+00  3.4140e+00           0           0
  3608.278  1.3883e+00  3.3411e+00           0           0
  3609.109  1.1677e+00  3.4054e+00           0           0
  3609.940  3.8501e+00  3.4676e+00           0           0
  3610.771  4.3877e+00  3.5551e+00           0           0
  3611.603  7.5317e+00  3.5255e+00           0           0
  3612.434  5.5327e-01  3.4641e+00           0           0
  3613.266  8.3007e+00  3.4467e+00           0           0
  3614.098  2.5041e+00  3.3550e+00           0           0
  3614.931  9.5731e-01  3.5100e+00           0           0
  3615.763  1.0764e+01  3.6502e+00           0           0
  3616.596 -1.3983e+00  3.7631e+00           0           0
  3617.429  1.3370e+01  3.9149e+00           0           0
  3618.262  8.7692e+00  3.9827e+00           0           0
  3619.095  7.5016e+00  3.7699e+00           0           0
  3619.928  5.9391e+00  3.5913e+00           0           0
  3620.762  1.0107e+00  3.6162e+00           0           0
  3621.596  1.2302e+01  3.6944e+00           0           0
  3622.430  3.3935e+00  3.6935e+00           0           0
  3623.264  8.9039e+00  3.7035e+00           0           0
  3624.098  1.3189e+01  3.8563e+00           0           0
  3624.933  6.4138e+00  3.6320e+00           0           0
  3625.768  8.2502e-01  3.5890e+00           0           0
  3626.603  9.6193e+00  3.6854e+00           0           0
  3627.438  4.8641e+00  3.7048e+00           0           0
  3628.273  5.2546e+00  3.6427e+00           0           0
  3629.109  5.7716e+00  3.5998e+00           0           0
  3629.944  7.1464e+00  3.6701e+00           0           0
  3630.780  5.6888e+00  3.5098e+00           0           0
  3631.616 -6.1962e+00  3.3447e+00           0           0
  3632.453  5.5427e+00  3.4646e+00           0           0
  3633.289  8.1613e+00  3.5791e+00           0           0
  3634.126  2.2639e+00  3.3968e+00           0           0
  3634.963  3.2204e+00  3.3788e+00           0           0
  3635.800  9.6637e+00  3.5241e+00           0           0
  3636.637  2.1003e+00  3.3744e+00           0           0
  3637.475 -2.2636e+00  3.3136e+00           0           0
  3638.312  9.2610e+00  3.4314e+00           0           0
  3639.150  7.5647e+00  3.5150e+00           0           0
  3639.988  3.1393e+00  3.3260e+00           0           0
  3640.826  8.8645e+00  3.4769e+00           0           0
  3641.665  5.9502e+00  3.4474e+00           0           0
  3642.503  7.8884e+00  3.4052e+00           0           0
  3643.342  6.8709e+00  3.3401e+00           0           0
  3644.181  7.5831e+00  3.2907e+00           0           0
  3645.021  6.7593e+00  3.2145e+00           0           0
  3645.860  2.4396e+00  3.0014e+00           0           0
  3646.699  3.1748e+00  3.1316e+00           0           0
  3647.539  8.1557e+00  3.2093e+00           0           0
  3648.379  8.2178e+00  3.1826e+00           0           0
  3649.219  5.8727e+00  3.1876e+00           0           0
  3650.060  7.1134e+00  3.3364e+00           0           0
  3650.900  7.6749e+00  3.4912e+00           0           0
  3651.741 -1.1270e+00  3.1332e+00           0           0
  3652.582  5.8520e+00  3.1993e+00           0           0
  3653.423  5.4589e+00  3.1671e+00           0           0
  3654.264  6.0258e+00  3.1542e+00           0           0
  3655.106  3.8602e+00  3.1295e+00           0           0
  3655.948 -7.5361e-01  2.9895e+00           0           0
  3656.790  6.8396e+00  3.1632e+00           0           0
  3657.632  3.6436e+00  3.0730e+00           0           0
  3658.474  6.0093e+00  3.1765e+00           0           0
  3659.317  4.9673e+00  3.1504e+00           0           0
  3660.159  1.9100e+00  3.0346e+00           0           0
