# Mean_MJD=57550.163
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=55
# PLATE=7339 MJD=57550 FIBERID=0611
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  3.2966e+01  0.0000e+00    83886080    83886080
  3567.796  3.2956e+01  0.0000e+00    83886080    83886080
  3568.617  3.2945e+01  0.0000e+00    83886080    83886080
  3569.439  3.2935e+01  0.0000e+00    83886080    83886080
  3570.261  3.2925e+01  0.0000e+00    83886080    88080384
  3571.083  3.2915e+01  0.0000e+00    88080384    88080384
  3571.906  3.2905e+01  0.0000e+00    88080384    88080384
  3572.728  3.2895e+01  0.0000e+00    88080384    88080384
  3573.551  3.2884e+01  0.0000e+00    88080384    88080384
  3574.374  3.2874e+01  0.0000e+00    88080384    88080384
  3575.197  3.2864e+01  0.0000e+00    88080384    88080384
  3576.020  3.2854e+01  0.0000e+00    88080384    88080384
  3576.844  3.2844e+01  0.0000e+00    88080384    88080384
  3577.668  3.2834e+01  0.0000e+00    88080384    88080384
  3578.491  3.2824e+01  0.0000e+00    88080384    88080384
  3579.315  3.2814e+01  0.0000e+00    88080384    88080384
  3580.140  3.2804e+01  0.0000e+00    88080384    88080384
  3580.964  3.2794e+01  0.0000e+00    88080384    88080384
  3581.789  3.2784e+01  0.0000e+00    88080384    88080384
  3582.614  3.2774e+01  0.0000e+00    88080384    88080384
  3583.439  3.2764e+01  0.0000e+00    88080384    88080384
  3584.264  3.2754e+01  0.0000e+00    88080384    88080384
  3585.089  3.2744e+01  0.0000e+00    88080384    88080384
  3585.915  3.2735e+01  0.0000e+00    88080384    88080384
  3586.741  3.2725e+01  0.0000e+00    88080384    88080384
  3587.567  3.2715e+01  0.0000e+00    88080384    88080384
  3588.393  3.2705e+01  0.0000e+00    88080384    88080384
  3589.219  3.2695e+01  0.0000e+00    88080384    88080384
  3590.046  3.2685e+01  0.0000e+00    88080384    88080384
  3590.872  3.2676e+01  0.0000e+00    88080384    88080384
  3591.699  3.2666e+01  0.0000e+00    88080384    88080384
  3592.526  3.2656e+01  0.0000e+00    88080384    88080384
  3593.354  3.2646e+01  0.0000e+00    88080384    88080384
  3594.181  3.2637e+01  0.0000e+00    88080384    88080384
  3595.009  3.2627e+01  0.0000e+00    88080384    88080384
  3595.837  3.2617e+01  0.0000e+00    88080384    88080384
  3596.665  3.2608e+01  0.0000e+00    88080384    88080384
  3597.493  3.2598e+01  0.0000e+00    88080384    88080384
  3598.322  3.2588e+01  0.0000e+00    88080384    88080384
  3599.150  3.2579e+01  0.0000e+00    88080384    88080384
  3599.979  3.2569e+01  0.0000e+00    88080384    88080384
  3600.808  3.2560e+01  0.0000e+00    88080384    88080384
  3601.637  3.2550e+01  0.0000e+00    88080384    88080384
  3602.467  3.2540e+01  0.0000e+00    88080384    88080384
  3603.296  3.2531e+01  0.0000e+00    88080384    88080384
  3604.126  3.2521e+01  0.0000e+00    88080384    88080384
  3604.956  3.2512e+01  0.0000e+00    88080384    88080384
  3605.786  3.2502e+01  0.0000e+00    88080384    88932352
  3606.617  3.2493e+01  0.0000e+00    88080384    88932352
  3607.447  3.2483e+01  0.0000e+00    88080384    88932352
  3608.278  3.2474e+01  0.0000e+00    88080384    88932352
  3609.109  3.2465e+01  0.0000e+00    88080384    88932352
  3609.940  3.2455e+01  0.0000e+00    88080384    88932352
  3610.771  3.2446e+01  0.0000e+00    88080384    88080384
  3611.603  3.2436e+01  0.0000e+00    88080384    88080384
  3612.434  3.2427e+01  0.0000e+00    88080384    88080384
  3613.266  3.2418e+01  0.0000e+00    88080384    88080384
  3614.098  3.2408e+01  0.0000e+00    88080384    88080384
  3614.931  3.2399e+01  0.0000e+00    88080384    88080384
  3615.763  3.2390e+01  0.0000e+00    88080384    88080384
  3616.596  3.2380e+01  0.0000e+00    88080384    88080384
  3617.429  3.2371e+01  0.0000e+00    88080384    88080384
  3618.262  3.2362e+01  0.0000e+00    88080384    88080384
  3619.095  3.2353e+01  0.0000e+00    88080384    88080384
  3619.928  3.2343e+01  0.0000e+00    16777216    88080384
  3620.762  3.2334e+01  0.0000e+00    16777216    16777216
  3621.596  3.2325e+01  9.4086e+00           0           0
  3622.430  1.6828e+01  1.0153e+01           0           0
  3623.264  4.6447e-01  9.3745e+00           0           0
  3624.098  3.2297e+01  1.0564e+01           0           0
  3624.933  3.3659e+01  1.0336e+01           0           0
  3625.768  9.1218e-01  9.5961e+00           0           0
  3626.603  1.8011e+01  9.4711e+00           0           0
  3627.438  7.5226e+00  9.5187e+00           0           0
  3628.273  3.3337e+00  9.4010e+00           0           0
