# Mean_MJD=57901.209
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=67
# PLATE=7339 MJD=57901 FIBERID=0611
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  3.0741e+00  0.0000e+00    83886080    83886080
  3567.796  3.0735e+00  0.0000e+00    83886080    83886080
  3568.617  3.0730e+00  0.0000e+00    83886080    83886080
  3569.439  3.0725e+00  0.0000e+00    83886080    83886080
  3570.261  3.0719e+00  0.0000e+00    83886080    83886080
  3571.083  3.0714e+00  0.0000e+00    83886080    83886080
  3571.906  3.0708e+00  0.0000e+00    83886080    83886080
  3572.728  3.0703e+00  0.0000e+00    83886080    83886080
  3573.551  3.0697e+00  0.0000e+00    83886080    83886080
  3574.374  3.0692e+00  0.0000e+00    83886080    83886080
  3575.197  3.0686e+00  0.0000e+00    83886080    83886080
  3576.020  3.0681e+00  0.0000e+00    83886080    88670208
  3576.844  3.0676e+00  0.0000e+00    88670208    88670208
  3577.668  3.0670e+00  0.0000e+00    88670208    88670208
  3578.491  3.0665e+00  0.0000e+00    88670208    88670208
  3579.315  3.0660e+00  0.0000e+00    88080384    88080384
  3580.140  3.0654e+00  0.0000e+00    88080384    88080384
  3580.964  3.0649e+00  0.0000e+00    88080384    88080384
  3581.789  3.0643e+00  0.0000e+00    88080384    88080384
  3582.614  3.0638e+00  0.0000e+00    88080384    88080384
  3583.439  3.0633e+00  0.0000e+00    88080384    88080384
  3584.264  3.0628e+00  0.0000e+00    88670208    88670208
  3585.089  3.0622e+00  0.0000e+00    88670208    88670208
  3585.915  3.0617e+00  0.0000e+00    88080384    88670208
  3586.741  3.0612e+00  0.0000e+00    88080384    88080384
  3587.567  3.0606e+00  0.0000e+00    88080384    88080384
  3588.393  3.0601e+00  0.0000e+00    88080384    88080384
  3589.219  3.0596e+00  0.0000e+00    88080384    88080384
  3590.046  3.0591e+00  0.0000e+00    88080384    88080384
  3590.872  3.0585e+00  0.0000e+00    88080384    88080384
  3591.699  3.0580e+00  0.0000e+00    88080384    88080384
  3592.526  3.0575e+00  0.0000e+00    88080384    88670208
  3593.354  3.0570e+00  0.0000e+00    88080384    88670208
  3594.181  3.0564e+00  0.0000e+00    88080384    88080384
  3595.009  3.0559e+00  0.0000e+00    88080384    88080384
  3595.837  3.0554e+00  0.0000e+00    88080384    88080384
  3596.665  3.0549e+00  0.0000e+00    88080384    88080384
  3597.493  3.0544e+00  0.0000e+00    88080384    88080384
  3598.322  3.0538e+00  0.0000e+00    88080384    88080384
  3599.150  3.0533e+00  0.0000e+00    88080384    88080384
  3599.979  3.0528e+00  0.0000e+00    88080384    88080384
  3600.808  3.0523e+00  0.0000e+00    88080384    88080384
  3601.637  3.0518e+00  0.0000e+00    88080384    88080384
  3602.467  3.0513e+00  0.0000e+00    88080384    88080384
  3603.296  3.0508e+00  0.0000e+00    88080384    88080384
  3604.126  3.0502e+00  0.0000e+00    88080384    88080384
  3604.956  3.0497e+00  0.0000e+00    88080384    88080384
  3605.786  3.0492e+00  0.0000e+00    88080384    88080384
  3606.617  3.0487e+00  0.0000e+00    88080384    88670208
  3607.447  3.0482e+00  0.0000e+00    88670208    88670208
  3608.278  3.0477e+00  0.0000e+00    88080384    88670208
  3609.109  3.0472e+00  0.0000e+00    88080384    88080384
  3609.940  3.0467e+00  0.0000e+00    88670208    88670208
  3610.771  3.0462e+00  0.0000e+00    88080384    88670208
  3611.603  3.0457e+00  0.0000e+00    88080384    88080384
  3612.434  3.0452e+00  0.0000e+00    88080384    88080384
  3613.266  3.0447e+00  0.0000e+00    16777216    88080384
  3614.098  3.0442e+00  0.0000e+00    16777216    88670208
  3614.931  3.0437e+00  4.7927e+00      589824      589824
  3615.763  2.7662e+00  3.4663e+00           0      589824
  3616.596  1.4513e+01  3.5553e+00           0           0
  3617.429  4.6109e+00  3.6082e+00           0           0
  3618.262  1.3874e+01  3.4515e+00           0           0
  3619.095 -4.3072e-01  3.2136e+00           0           0
  3619.928  1.0831e+00  3.0826e+00           0           0
  3620.762  6.6511e+00  3.1448e+00           0           0
  3621.596 -2.5734e-01  2.9532e+00           0           0
  3622.430  7.0871e+00  2.9785e+00           0           0
  3623.264  2.2268e+00  3.0719e+00           0           0
  3624.098  6.8060e+00  3.2134e+00           0      589824
  3624.933  5.5020e+00  3.4572e+00      589824      589824
  3625.768  1.6023e+00  2.9571e+00           0           0
  3626.603  5.0796e+00  3.0872e+00           0           0
  3627.438  9.6353e+00  3.3844e+00           0           0
  3628.273  1.0110e+01  3.2984e+00           0           0
  3629.109  1.4693e+00  3.2029e+00           0      589824
  3629.944  3.9823e+00  3.4931e+00           0      589824
  3630.780  9.2667e+00  3.2102e+00           0           0
  3631.616  5.4637e+00  2.9445e+00           0           0
  3632.453  3.5818e+00  2.8950e+00           0           0
  3633.289  2.5049e+00  2.9017e+00           0           0
  3634.126  6.9043e+00  2.9419e+00           0           0
  3634.963  5.4501e+00  3.0308e+00           0      589824
  3635.800  3.5574e+00  3.2242e+00      589824      589824
  3636.637  7.3022e+00  3.0029e+00           0           0
  3637.475  5.7941e+00  2.8004e+00           0           0
  3638.312 -3.8677e+00  2.5407e+00           0           0
  3639.150  2.3176e+00  2.5499e+00           0           0
  3639.988  6.1673e+00  2.6958e+00           0           0
  3640.826  1.6023e+00  2.5524e+00           0           0
  3641.665 -1.2412e+00  2.4440e+00      589824      589824
  3642.503  3.9223e+00  2.7016e+00           0      589824
  3643.342  3.1068e+00  2.7953e+00           0           0
  3644.181  7.0755e+00  2.7587e+00           0           0
