# Mean_MJD=57843.264
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=63
# PLATE=7338 MJD=57843 FIBERID=0612
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  2.2524e+01  0.0000e+00    83886080    83886080
  3567.796  2.2517e+01  0.0000e+00    83886080    83886080
  3568.617  2.2511e+01  0.0000e+00    83886080    83886080
  3569.439  2.2505e+01  0.0000e+00    83886080    83886080
  3570.261  2.2498e+01  0.0000e+00    83886080    83886080
  3571.083  2.2492e+01  0.0000e+00    83886080    83886080
  3571.906  2.2486e+01  0.0000e+00    83886080    83886080
  3572.728  2.2480e+01  0.0000e+00    83886080    88080384
  3573.551  2.2473e+01  0.0000e+00    88080384    88080384
  3574.374  2.2467e+01  0.0000e+00    88080384    88080384
  3575.197  2.2461e+01  0.0000e+00    88080384    88080384
  3576.020  2.2454e+01  0.0000e+00    88080384    88080384
  3576.844  2.2448e+01  0.0000e+00    88080384    88080384
  3577.668  2.2442e+01  0.0000e+00    88080384    88080384
  3578.491  2.2436e+01  0.0000e+00    88080384    88080384
  3579.315  2.2429e+01  0.0000e+00    88080384    88080384
  3580.140  2.2423e+01  0.0000e+00    88080384    88080384
  3580.964  2.2417e+01  0.0000e+00    88080384    88670208
  3581.789  2.2411e+01  0.0000e+00    88670208    88670208
  3582.614  2.2405e+01  0.0000e+00    88080384    88670208
  3583.439  2.2398e+01  0.0000e+00    88080384    88080384
  3584.264  2.2392e+01  0.0000e+00    88080384    88604672
  3585.089  2.2386e+01  0.0000e+00    88080384    88670208
  3585.915  2.2380e+01  0.0000e+00    88080384    88670208
  3586.741  2.2374e+01  0.0000e+00    88080384    88080384
  3587.567  2.2368e+01  0.0000e+00    88080384    88670208
  3588.393  2.2362e+01  0.0000e+00    88080384    88670208
  3589.219  2.2356e+01  0.0000e+00    88080384    88670208
  3590.046  2.2349e+01  0.0000e+00    88080384    88670208
  3590.872  2.2343e+01  0.0000e+00    88080384    88670208
  3591.699  2.2337e+01  0.0000e+00    88670208    88670208
  3592.526  2.2331e+01  0.0000e+00    88670208    88670208
  3593.354  2.2325e+01  0.0000e+00    88080384    88670208
  3594.181  2.2319e+01  0.0000e+00    88080384    88080384
  3595.009  2.2313e+01  0.0000e+00    88080384    88080384
  3595.837  2.2307e+01  0.0000e+00    88080384    88670208
  3596.665  2.2301e+01  0.0000e+00    88670208    88670208
  3597.493  2.2295e+01  0.0000e+00    88080384    88670208
  3598.322  2.2289e+01  0.0000e+00    88080384    88080384
  3599.150  2.2283e+01  0.0000e+00    88080384    88080384
  3599.979  2.2277e+01  0.0000e+00    88080384    88080384
  3600.808  2.2271e+01  0.0000e+00    88080384    88080384
  3601.637  2.2265e+01  0.0000e+00    88080384    88670208
  3602.467  2.2259e+01  0.0000e+00    88080384    88670208
  3603.296  2.2253e+01  0.0000e+00    88670208    88670208
  3604.126  2.2247e+01  0.0000e+00    88670208    88670208
  3604.956  2.2241e+01  0.0000e+00    88080384    88670208
  3605.786  2.2236e+01  0.0000e+00    88080384    88080384
  3606.617  2.2230e+01  0.0000e+00    88080384    88670208
  3607.447  2.2224e+01  0.0000e+00    88080384    88670208
  3608.278  2.2218e+01  0.0000e+00    88080384    88670208
  3609.109  2.2212e+01  0.0000e+00    88080384    88080384
  3609.940  2.2206e+01  0.0000e+00    88080384    88080384
  3610.771  2.2200e+01  0.0000e+00    88080384    88080384
  3611.603  2.2194e+01  0.0000e+00    16777216    88080384
  3612.434  2.2189e+01  0.0000e+00    16777216    16777216
  3613.266  2.2183e+01  5.3178e+00           0      589824
  3614.098  5.2522e+00  4.7462e+00           0      589824
  3614.931  1.6541e+01  4.4568e+00           0           0
  3615.763  6.8452e+00  4.1463e+00           0           0
  3616.596  4.3246e+00  3.9720e+00           0           0
  3617.429  1.1491e+01  4.4403e+00           0           0
  3618.262  1.4984e+01  4.5311e+00           0           0
  3619.095  7.9205e+00  4.0067e+00           0           0
  3619.928 -2.1873e+00  3.4910e+00           0           0
  3620.762 -1.0923e+00  3.3794e+00           0           0
  3621.596  5.4643e+00  3.5636e+00           0           0
  3622.430  2.0668e+00  3.5265e+00           0           0
  3623.264 -7.7389e-01  3.4416e+00           0           0
  3624.098  8.0637e+00  3.8836e+00           0           0
  3624.933  1.6645e+01  3.9550e+00           0      589824
  3625.768 -1.8130e+00  3.7001e+00           0      589824
  3626.603  7.6103e+00  3.5542e+00           0           0
  3627.438  1.0941e+01  3.6591e+00           0           0
  3628.273  1.0418e+01  3.7668e+00           0           0
  3629.109  8.3229e+00  3.3754e+00           0           0
  3629.944  2.7485e+00  3.5561e+00           0           0
  3630.780  1.9066e+01  4.4667e+00           0    34144256
  3631.616  1.2260e+01  4.3854e+00           0    34144256
  3632.453  3.4146e+00  3.3263e+00           0           0
  3633.289  2.5416e+00  3.2669e+00           0           0
  3634.126  5.8845e+00  3.3656e+00           0       65536
  3634.963  7.8237e+00  3.8065e+00       65536      589824
  3635.800  8.0622e+00  3.7305e+00           0      589824
  3636.637  7.7428e+00  3.4022e+00           0           0
  3637.475  2.8699e+00  3.1220e+00           0           0
  3638.312  2.3466e+00  3.2408e+00           0           0
  3639.150  4.2884e+00  3.1207e+00           0           0
  3639.988  2.3154e+00  3.2592e+00           0           0
  3640.826  1.1498e+01  3.4118e+00           0           0
  3641.665  7.0773e+00  3.4720e+00           0      589824
  3642.503  1.2883e+01  3.4524e+00           0      589824
  3643.342  1.3656e+01  3.6081e+00           0           0
  3644.181  4.4082e+00  3.1493e+00           0           0
  3645.021  4.0090e+00  3.3055e+00           0           0
  3645.860  1.1123e+01  3.4036e+00           0           0
  3646.699  8.6388e+00  3.3773e+00           0           0
  3647.539  1.2261e+01  3.4075e+00           0           0
  3648.379  1.3641e+01  3.6014e+00           0           0
  3649.219  9.7826e+00  3.4109e+00           0           0
  3650.060  1.0465e+01  3.5494e+00           0           0
  3650.900  1.1335e+01  3.4995e+00           0           0
  3651.741  6.2318e+00  3.3067e+00           0           0
  3652.582  8.7835e+00  3.2322e+00           0           0
  3653.423  7.3398e+00  3.1345e+00           0           0
  3654.264  2.5452e+00  2.8893e+00           0      589824
  3655.106  7.0658e+00  3.1511e+00           0      589824
  3655.948  5.0026e+00  3.0337e+00           0      589824
  3656.790  3.8451e+00  2.8964e+00           0           0
  3657.632  8.3213e+00  2.9648e+00           0           0
  3658.474  1.1501e+01  3.0764e+00           0           0
  3659.317  9.4187e+00  3.2442e+00           0      589824
  3660.159  6.2111e+00  3.8107e+00      589824      589824
  3661.002  7.0772e+00  2.9831e+00           0      589824
  3661.845  1.4690e+01  3.1604e+00           0           0
  3662.688  7.5833e+00  3.0080e+00           0           0
  3663.532  2.3025e+00  2.8527e+00           0           0
  3664.376  6.6463e+00  2.9350e+00           0      589824
  3665.219  9.2124e+00  3.0043e+00           0      589824
  3666.063  1.5356e+01  3.1893e+00           0      589824
  3666.908  7.5158e+00  2.9109e+00           0           0
