# Mean_MJD=56664.513
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH= 2
# PLATE=7338 MJD=56664 FIBERID=0576
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  8.4166e-01  0.0000e+00    83886080    83886080
  3567.796  8.4138e-01  0.0000e+00    83886080    83886080
  3568.617  8.4110e-01  0.0000e+00    83886080    83886080
  3569.439  8.4083e-01  0.0000e+00    83886080    83886080
  3570.261  8.4055e-01  0.0000e+00    83886080    83886080
  3571.083  8.4028e-01  0.0000e+00    83886080    83886080
  3571.906  8.4000e-01  0.0000e+00    83886080    83886080
  3572.728  8.3973e-01  0.0000e+00    83886080    83886080
  3573.551  8.3946e-01  0.0000e+00    83886080    88080384
  3574.374  8.3918e-01  0.0000e+00    88080384    88080384
  3575.197  8.3891e-01  0.0000e+00    88080384    88080384
  3576.020  8.3864e-01  0.0000e+00    88080384    88080384
  3576.844  8.3837e-01  0.0000e+00    88080384    88080384
  3577.668  8.3810e-01  0.0000e+00    88080384    88080384
  3578.491  8.3782e-01  0.0000e+00    88080384    88080384
  3579.315  8.3755e-01  0.0000e+00    88080384    88080384
  3580.140  8.3728e-01  0.0000e+00    88080384    88080384
  3580.964  8.3702e-01  0.0000e+00    88080384    88080384
  3581.789  8.3675e-01  0.0000e+00    88080384    88080384
  3582.614  8.3648e-01  0.0000e+00    88080384    88080384
  3583.439  8.3621e-01  0.0000e+00    88080384    88080384
  3584.264  8.3594e-01  0.0000e+00    88080384    88080384
  3585.089  8.3568e-01  0.0000e+00    88080384    88080384
  3585.915  8.3541e-01  0.0000e+00    88080384    88080384
  3586.741  8.3514e-01  0.0000e+00    88080384    88080384
  3587.567  8.3488e-01  0.0000e+00    88080384    88080384
  3588.393  8.3461e-01  0.0000e+00    88080384    88080384
  3589.219  8.3435e-01  0.0000e+00    88080384    88080384
  3590.046  8.3408e-01  0.0000e+00    88080384    88080384
  3590.872  8.3382e-01  0.0000e+00    88080384    88080384
