# Mean_MJD=56747.416
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=15
# PLATE=7339 MJD=56747 FIBERID=0619
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -1.7650e+00  0.0000e+00    83886080    83886080
  3567.796 -1.7644e+00  0.0000e+00    83886080    88080384
  3568.617 -1.7639e+00  0.0000e+00    88080384    88080384
  3569.439 -1.7634e+00  0.0000e+00    88080384    88080384
  3570.261 -1.7629e+00  0.0000e+00    88080384    88080384
  3571.083 -1.7624e+00  0.0000e+00    88080384    88080384
  3571.906 -1.7618e+00  0.0000e+00    88080384    88080384
  3572.728 -1.7613e+00  0.0000e+00    88080384    88080384
  3573.551 -1.7608e+00  0.0000e+00    88080384    88080384
  3574.374 -1.7603e+00  0.0000e+00    88080384    88080384
  3575.197 -1.7598e+00  0.0000e+00    88080384    88080384
  3576.020 -1.7593e+00  0.0000e+00    88080384    88080384
  3576.844 -1.7587e+00  0.0000e+00    88080384    88080384
  3577.668 -1.7582e+00  0.0000e+00    88080384    88080384
  3578.491 -1.7577e+00  0.0000e+00    88080384    88080384
  3579.315 -1.7572e+00  0.0000e+00    88080384    88080384
  3580.140 -1.7567e+00  0.0000e+00    88080384    88080384
  3580.964 -1.7562e+00  0.0000e+00    88080384    88080384
  3581.789 -1.7557e+00  0.0000e+00    88080384    88080384
  3582.614 -1.7552e+00  0.0000e+00    88080384    88080384
  3583.439 -1.7547e+00  0.0000e+00    88080384    88080384
  3584.264 -1.7541e+00  0.0000e+00    88080384    88080384
  3585.089 -1.7536e+00  0.0000e+00    88080384    88080384
  3585.915 -1.7531e+00  0.0000e+00    88080384    88080384
  3586.741 -1.7526e+00  0.0000e+00    88080384    88080384
  3587.567 -1.7521e+00  0.0000e+00    88080384    88080384
  3588.393 -1.7516e+00  0.0000e+00    88080384    88080384
  3589.219 -1.7511e+00  0.0000e+00    88080384    88080384
  3590.046 -1.7506e+00  0.0000e+00    88080384    88080384
  3590.872 -1.7501e+00  0.0000e+00    88080384    88080384
  3591.699 -1.7496e+00  0.0000e+00    88080384    88080384
  3592.526 -1.7491e+00  0.0000e+00    88080384    88080384
  3593.354 -1.7486e+00  0.0000e+00    88080384    88080384
  3594.181 -1.7481e+00  0.0000e+00    88080384    88080384
  3595.009 -1.7476e+00  0.0000e+00    88080384    88080384
  3595.837 -1.7471e+00  0.0000e+00    88080384    88080384
  3596.665 -1.7466e+00  0.0000e+00    88080384    88080384
  3597.493 -1.7462e+00  0.0000e+00    88080384    88080384
  3598.322 -1.7457e+00  0.0000e+00    88080384    88145920
  3599.150 -1.7452e+00  0.0000e+00    88080384    88145920
  3599.979 -1.7447e+00  0.0000e+00    88080384    88145920
  3600.808 -1.7442e+00  0.0000e+00    88080384    88145920
  3601.637 -1.7437e+00  0.0000e+00    88080384    88145920
  3602.467 -1.7432e+00  0.0000e+00    88080384    88145920
  3603.296 -1.7427e+00  0.0000e+00    88080384    88145920
  3604.126 -1.7422e+00  0.0000e+00    88080384    88080384
  3604.956 -1.7417e+00  0.0000e+00    88080384    88080384
  3605.786 -1.7413e+00  0.0000e+00    88080384    88080384
  3606.617 -1.7408e+00  0.0000e+00    88080384    88080384
  3607.447 -1.7403e+00  0.0000e+00    88080384    88080384
  3608.278 -1.7398e+00  0.0000e+00    88080384    88080384
  3609.109 -1.7393e+00  0.0000e+00    16777216    88080384
  3609.940 -1.7388e+00  0.0000e+00    16777216    16777216
  3610.771 -1.7384e+00  4.0963e+00           0           0
  3611.603  4.2571e+00  4.1578e+00           0           0
  3612.434  1.1383e+01  4.2533e+00           0           0
  3613.266  5.3617e+00  4.1383e+00           0           0
  3614.098 -6.6098e-01  4.0089e+00           0           0
  3614.931  1.2915e+01  4.1786e+00           0           0
  3615.763  1.1217e+01  4.1458e+00           0           0
  3616.596  7.2637e+00  4.1223e+00           0           0
  3617.429  9.7976e+00  4.1727e+00           0           0
  3618.262  1.0530e+01  4.1902e+00           0           0
  3619.095  3.6722e+00  4.0344e+00           0           0
  3619.928  3.0910e+00  3.8148e+00           0           0
  3620.762 -7.6640e-01  3.6910e+00           0           0
  3621.596  5.8191e+00  3.9631e+00           0           0
  3622.430  2.7686e+00  3.7098e+00           0           0
  3623.264 -2.5717e+00  3.7352e+00           0           0
  3624.098  6.3914e+00  3.7193e+00           0           0
  3624.933  7.3018e+00  3.7472e+00           0           0
  3625.768  1.0569e+00  3.6420e+00           0           0
  3626.603  5.6802e-01  3.5127e+00           0           0
  3627.438  1.0050e+01  3.9395e+00           0           0
  3628.273  1.0425e+01  3.6801e+00           0           0
  3629.109 -5.3884e+00  3.3996e+00           0           0
  3629.944 -1.3046e+00  3.3639e+00           0           0
  3630.780  5.0583e+00  3.6284e+00           0           0
  3631.616  5.3949e+00  3.8353e+00           0           0
  3632.453  3.3517e+00  3.5419e+00           0           0
  3633.289  3.2611e+00  3.5964e+00           0           0
  3634.126  3.4470e+00  3.4958e+00           0           0
  3634.963 -3.1321e-01  3.5341e+00           0           0
  3635.800  7.3595e+00  3.5933e+00           0           0
  3636.637  5.8782e+00  3.5306e+00           0           0
  3637.475  9.1556e-01  3.3889e+00           0           0
  3638.312  8.8129e-01  3.4363e+00           0           0
  3639.150  3.9543e+00  3.4987e+00           0           0
  3639.988  3.5007e+00  3.5215e+00           0           0
  3640.826  6.5083e+00  3.5582e+00           0           0
  3641.665  5.4972e+00  3.5985e+00           0           0
  3642.503  6.3056e+00  3.6370e+00           0           0
  3643.342  8.8187e+00  3.6439e+00           0           0
  3644.181  7.8063e+00  3.4988e+00           0           0
  3645.021  4.2315e+00  3.2181e+00           0           0
  3645.860 -4.4483e+00  3.0355e+00           0           0
  3646.699  9.4005e+00  3.3971e+00           0           0
  3647.539  8.4098e+00  3.3375e+00           0           0
  3648.379 -2.5791e+00  3.1796e+00           0           0
  3649.219  4.1705e+00  3.1838e+00           0           0
  3650.060  4.7348e+00  3.3410e+00           0           0
  3650.900  5.3864e+00  3.4406e+00           0           0
  3651.741 -3.3334e-01  3.2342e+00           0           0
  3652.582  6.2035e-01  3.2049e+00           0           0
  3653.423  5.8830e+00  3.2399e+00           0           0
  3654.264  5.3501e+00  3.2979e+00           0           0
  3655.106  6.7897e+00  3.2230e+00           0           0
  3655.948  4.6299e+00  3.1244e+00           0           0
  3656.790 -1.3256e+00  2.9954e+00           0           0
  3657.632  1.4523e+00  2.8837e+00           0           0
  3658.474  9.5852e+00  3.0508e+00           0           0
  3659.317  9.7106e+00  3.0701e+00           0           0
  3660.159  3.6459e+00  3.0499e+00           0           0
  3661.002  4.2584e+00  2.9760e+00           0           0
  3661.845  2.0117e+00  2.8396e+00           0           0
  3662.688  7.2254e+00  3.0014e+00           0           0
  3663.532  1.3503e+01  3.1656e+00           0           0
  3664.376  9.2651e+00  3.0943e+00           0           0
  3665.219  8.1205e+00  3.0042e+00           0           0
  3666.063  4.6514e+00  2.8515e+00           0           0
  3666.908  5.6497e+00  2.7461e+00           0           0
  3667.752  8.8969e+00  2.7597e+00           0           0
  3668.597  9.3362e+00  2.7743e+00           0           0
  3669.442  4.8047e+00  2.6478e+00           0           0
  3670.287 -3.1251e-01  2.5495e+00           0           0
  3671.132  4.5629e+00  2.6245e+00           0           0
  3671.977  7.5634e+00  2.6871e+00           0           0
  3672.823  5.2164e+00  2.5774e+00           0           0
  3673.669  2.8560e+00  2.4773e+00           0           0
  3674.515  3.3109e+00  2.4231e+00           0           0
  3675.361  6.5568e-01  2.3303e+00           0           0
  3676.207  5.3026e+00  2.4507e+00           0           0
  3677.054  3.5092e+00  2.4014e+00           0           0
  3677.901  4.5851e+00  2.3555e+00           0           0
  3678.747  7.9325e+00  2.4903e+00           0           0
  3679.595  5.4104e+00  2.3659e+00           0           0
  3680.442  3.5038e+00  2.3062e+00           0           0
  3681.290  2.2411e+00  2.2168e+00           0           0
  3682.137  4.6597e+00  2.1971e+00           0           0
  3682.985  7.5099e+00  2.3292e+00           0           0
  3683.833  9.2661e+00  2.4437e+00           0           0
  3684.682  9.0469e+00  2.4076e+00           0           0
  3685.530  4.1437e+00  2.2841e+00           0           0
  3686.379  5.4986e+00  2.3348e+00           0           0
  3687.228  6.4912e+00  2.3616e+00           0           0
  3688.077  5.9500e+00  2.3234e+00           0           0
  3688.926  4.8105e+00  2.2037e+00           0           0
  3689.776  3.9943e+00  2.2114e+00           0           0
  3690.625  4.4266e+00  2.1559e+00           0           0
  3691.475  2.6415e+00  2.1425e+00           0           0
  3692.325  4.9295e+00  2.1365e+00           0           0
  3693.176  4.5748e+00  2.1051e+00           0           0
  3694.026  2.5098e+00  2.0324e+00           0           0
  3694.877  3.7545e+00  2.1095e+00           0           0
  3695.728  2.6764e+00  2.1133e+00           0           0
  3696.579  2.7771e+00  2.1065e+00           0           0
  3697.430  3.1611e+00  2.0876e+00           0           0
  3698.282  3.7561e+00  2.0828e+00           0           0
  3699.133  1.4122e+00  2.0627e+00           0           0
  3699.985 -1.4445e+00  2.0328e+00           0           0
  3700.837  7.1656e+00  2.2784e+00           0           0
  3701.689  6.0357e+00  2.2617e+00           0           0
  3702.542  4.0118e+00  2.2287e+00           0           0
  3703.394  7.0860e+00  2.3299e+00           0           0
  3704.247  7.2441e+00  2.2839e+00           0           0
  3705.100  7.5301e-01  2.1211e+00           0           0
  3705.954  4.6806e+00  2.0714e+00           0           0
  3706.807  5.2329e+00  2.1249e+00           0           0
