# Mean_MJD=58201.269
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=73
# PLATE=7338 MJD=58201 FIBERID=0602
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -1.4570e+01  0.0000e+00    83886080    83886080
  3567.796 -1.4566e+01  0.0000e+00    83886080    83886080
  3568.617 -1.4562e+01  0.0000e+00    83886080    83886080
  3569.439 -1.4558e+01  0.0000e+00    83886080    83886080
  3570.261 -1.4554e+01  0.0000e+00    83886080    83886080
  3571.083 -1.4550e+01  0.0000e+00    83886080    83886080
  3571.906 -1.4546e+01  0.0000e+00    83886080    83886080
  3572.728 -1.4542e+01  0.0000e+00    83886080    83886080
  3573.551 -1.4538e+01  0.0000e+00    83886080    83886080
  3574.374 -1.4534e+01  0.0000e+00    88080384    88080384
  3575.197 -1.4530e+01  0.0000e+00    88080384    88080384
  3576.020 -1.4526e+01  0.0000e+00    88080384    88080384
  3576.844 -1.4522e+01  0.0000e+00    88080384    88080384
  3577.668 -1.4518e+01  0.0000e+00    88080384    88080384
  3578.491 -1.4514e+01  0.0000e+00    88080384    88080384
  3579.315 -1.4510e+01  0.0000e+00    88080384    88080384
  3580.140 -1.4506e+01  0.0000e+00    88080384    88080384
  3580.964 -1.4502e+01  0.0000e+00    88080384    88080384
  3581.789 -1.4498e+01  0.0000e+00    88080384    88080384
  3582.614 -1.4494e+01  0.0000e+00    88080384    88080384
  3583.439 -1.4491e+01  0.0000e+00    88080384    88080384
  3584.264 -1.4487e+01  0.0000e+00    88080384    88080384
  3585.089 -1.4483e+01  0.0000e+00    88080384    88080384
  3585.915 -1.4479e+01  0.0000e+00    88080384    88080384
  3586.741 -1.4475e+01  0.0000e+00    88080384    88080384
  3587.567 -1.4471e+01  0.0000e+00    88080384    88080384
  3588.393 -1.4467e+01  0.0000e+00    88080384    88080384
  3589.219 -1.4463e+01  0.0000e+00    88080384    88080384
  3590.046 -1.4460e+01  0.0000e+00    88080384    88080384
  3590.872 -1.4456e+01  0.0000e+00    88080384    88080384
  3591.699 -1.4452e+01  0.0000e+00    88080384    88080384
  3592.526 -1.4448e+01  0.0000e+00    88080384    88080384
  3593.354 -1.4444e+01  0.0000e+00    16777216    88080384
  3594.181 -1.4440e+01  0.0000e+00    16777216    16777216
  3595.009 -1.4437e+01  7.5090e+00           0           0
  3595.837  3.7283e+01  7.2208e+00           0           0
  3596.665 -2.2430e+01  7.1007e+00           0           0
  3597.493  3.3292e+01  7.2130e+00           0           0
  3598.322  3.1703e+00  7.0591e+00           0           0
  3599.150  3.4654e+00  6.4182e+00           0           0
  3599.979  1.5541e+01  6.2520e+00           0           0
  3600.808 -5.7971e+00  6.1808e+00           0           0
  3601.637  1.9497e+01  6.2431e+00           0           0
  3602.467 -1.3841e-01  6.2780e+00           0           0
  3603.296  1.1974e+01  6.2502e+00           0           0
  3604.126  9.1859e+00  6.2685e+00           0           0
  3604.956  2.0274e+00  5.8597e+00           0           0
  3605.786  1.2142e+01  6.0222e+00           0           0
  3606.617  5.3758e+00  5.9521e+00           0           0
  3607.447  7.3089e+00  5.7969e+00           0           0
  3608.278  2.3422e+00  5.8514e+00           0           0
  3609.109  1.3735e+01  6.0202e+00           0           0
  3609.940  1.9889e+01  6.3842e+00           0           0
  3610.771  6.6022e+00  5.8598e+00           0           0
  3611.603  8.6643e+00  5.8413e+00           0           0
  3612.434  4.0473e+00  5.9000e+00           0           0
  3613.266  7.5213e+00  5.8701e+00           0           0
  3614.098  1.2376e+01  6.0425e+00           0           0
  3614.931  1.7294e+01  6.3723e+00           0           0
  3615.763  1.4048e+01  6.1849e+00           0           0
  3616.596 -7.1025e+00  5.8461e+00           0           0
  3617.429  8.0712e+00  5.9596e+00           0           0
  3618.262  9.4266e+00  6.1953e+00           0           0
  3619.095  8.2763e+00  5.8891e+00           0           0
