# Mean_MJD=59010.299
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=89
# PLATE=7340 MJD=59010 FIBERID=0617
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -2.0269e+01  0.0000e+00    83886080    83886080
  3567.796 -2.0266e+01  0.0000e+00    83886080    83886080
  3568.617 -2.0264e+01  0.0000e+00    83886080    83886080
  3569.439 -2.0262e+01  0.0000e+00    83886080    83886080
  3570.261 -2.0260e+01  0.0000e+00    83886080    83886080
  3571.083 -2.0257e+01  0.0000e+00    83886080    88080384
  3571.906 -2.0255e+01  0.0000e+00    88080384    88080384
  3572.728 -2.0253e+01  0.0000e+00    88080384    88080384
  3573.551 -2.0251e+01  0.0000e+00    88080384    88080384
  3574.374 -2.0248e+01  0.0000e+00    88080384    88080384
  3575.197 -2.0246e+01  0.0000e+00    88080384    88080384
  3576.020 -2.0244e+01  0.0000e+00    88080384    88080384
  3576.844 -2.0242e+01  0.0000e+00    88080384    88080384
  3577.668 -2.0239e+01  0.0000e+00    88080384    88080384
  3578.491 -2.0237e+01  0.0000e+00    88080384    88080384
  3579.315 -2.0235e+01  0.0000e+00    88080384    88080384
  3580.140 -2.0233e+01  0.0000e+00    88080384    88080384
  3580.964 -2.0231e+01  0.0000e+00    88080384    88080384
  3581.789 -2.0228e+01  0.0000e+00    88080384    88080384
  3582.614 -2.0226e+01  0.0000e+00    88080384    88080384
  3583.439 -2.0224e+01  0.0000e+00    88080384    88080384
  3584.264 -2.0222e+01  0.0000e+00    88080384    88080384
  3585.089 -2.0220e+01  0.0000e+00    88080384    88080384
  3585.915 -2.0218e+01  0.0000e+00    88080384    88080384
  3586.741 -2.0215e+01  0.0000e+00    88080384    88080384
  3587.567 -2.0213e+01  0.0000e+00    88080384    88080384
  3588.393 -2.0211e+01  0.0000e+00    88080384    88080384
  3589.219 -2.0209e+01  0.0000e+00    88080384    88080384
  3590.046 -2.0207e+01  0.0000e+00    88080384    88080384
  3590.872 -2.0204e+01  0.0000e+00    16777216    88080384
  3591.699 -2.0202e+01  0.0000e+00    16777216    16777216
  3592.526 -2.0200e+01  1.3975e+01           0           0
  3593.354  3.6997e+01  1.4109e+01           0           0
  3594.181 -1.6500e+00  1.3808e+01           0           0
  3595.009 -1.1430e+01  1.3297e+01           0           0
  3595.837  3.2944e+01  1.4459e+01           0           0
  3596.665 -5.3374e+00  1.4388e+01           0           0
  3597.493  1.8099e+01  1.4314e+01           0           0
