# Mean_MJD=56745.281
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=14
# PLATE=7338 MJD=56745 FIBERID=0634
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  9.2725e+00  0.0000e+00    88080384    88080384
  3567.796  9.2697e+00  0.0000e+00    88080384    88080384
  3568.617  9.2670e+00  0.0000e+00    88080384    88080384
  3569.439  9.2643e+00  0.0000e+00    88080384    88080384
  3570.261  9.2615e+00  0.0000e+00    88080384    88080384
  3571.083  9.2588e+00  0.0000e+00    88080384    88080384
  3571.906  9.2561e+00  0.0000e+00    88080384    88080384
  3572.728  9.2534e+00  0.0000e+00    88080384    88080384
  3573.551  9.2507e+00  0.0000e+00    88080384    88080384
  3574.374  9.2480e+00  0.0000e+00    88080384    88080384
  3575.197  9.2453e+00  0.0000e+00    88080384    88080384
  3576.020  9.2426e+00  0.0000e+00    88080384    88080384
  3576.844  9.2399e+00  0.0000e+00    88080384    88080384
  3577.668  9.2372e+00  0.0000e+00    88080384    88080384
  3578.491  9.2345e+00  0.0000e+00    88080384    88080384
  3579.315  9.2319e+00  0.0000e+00    88080384    88080384
  3580.140  9.2292e+00  0.0000e+00    88080384    88080384
  3580.964  9.2265e+00  0.0000e+00    88080384    88080384
  3581.789  9.2239e+00  0.0000e+00    88080384    88080384
  3582.614  9.2212e+00  0.0000e+00    88080384    88080384
  3583.439  9.2185e+00  0.0000e+00    88080384    88080384
  3584.264  9.2159e+00  0.0000e+00    88080384    88080384
  3585.089  9.2132e+00  0.0000e+00    88080384    88080384
  3585.915  9.2106e+00  0.0000e+00    88080384    88080384
  3586.741  9.2080e+00  0.0000e+00    88080384    88080384
  3587.567  9.2053e+00  0.0000e+00    88080384    88080384
  3588.393  9.2027e+00  0.0000e+00    88080384    88080384
  3589.219  9.2001e+00  0.0000e+00    88080384    88080384
  3590.046  9.1974e+00  0.0000e+00    88080384    88080384
  3590.872  9.1948e+00  0.0000e+00    88080384    88080384
  3591.699  9.1922e+00  0.0000e+00    88080384    88080384
  3592.526  9.1896e+00  0.0000e+00    88080384    88080384
  3593.354  9.1870e+00  0.0000e+00    88080384    88080384
  3594.181  9.1844e+00  0.0000e+00    88080384    88080384
  3595.009  9.1818e+00  0.0000e+00    88080384    88080384
  3595.837  9.1792e+00  0.0000e+00    88080384    88080384
  3596.665  9.1766e+00  0.0000e+00    88080384    88080384
  3597.493  9.1740e+00  0.0000e+00    88080384    88080384
  3598.322  9.1715e+00  0.0000e+00    88080384    88080384
  3599.150  9.1689e+00  0.0000e+00    88080384    88080384
  3599.979  9.1663e+00  0.0000e+00    88080384    88080384
  3600.808  9.1638e+00  0.0000e+00    88080384    88080384
  3601.637  9.1612e+00  0.0000e+00    88080384    88080384
  3602.467  9.1586e+00  0.0000e+00    88080384    88080384
  3603.296  9.1561e+00  0.0000e+00    88080384    88080384
  3604.126  9.1535e+00  0.0000e+00    88080384    88080384
  3604.956  9.1510e+00  0.0000e+00    88080384    88080384
  3605.786  9.1484e+00  0.0000e+00    88080384    88080384
  3606.617  9.1459e+00  0.0000e+00    88080384    88080384
  3607.447  9.1434e+00  0.0000e+00    88080384    88080384
  3608.278  9.1408e+00  0.0000e+00    88080384    88080384
  3609.109  9.1383e+00  0.0000e+00    16777216    88080384
  3609.940  9.1358e+00  0.0000e+00    16777216    88080384
  3610.771  9.1333e+00  4.4212e+00           0           0
  3611.603  7.6999e+00  4.2830e+00           0           0
  3612.434  5.0003e+00  4.1251e+00           0           0
  3613.266  4.3844e+00  4.0408e+00           0           0
  3614.098  5.5953e+00  3.8436e+00           0           0
  3614.931  7.1874e+00  3.8911e+00           0           0
  3615.763  5.3593e+00  3.9491e+00           0           0
  3616.596  5.7226e+00  3.9489e+00           0           0
  3617.429  8.6390e+00  3.9680e+00           0           0
  3618.262  8.1720e+00  3.9352e+00           0           0
  3619.095  4.0017e+00  3.8559e+00           0           0
  3619.928  1.5918e+01  4.0036e+00           0           0
  3620.762  6.4089e+00  3.8495e+00           0           0
  3621.596 -7.4919e-02  3.7001e+00           0           0
  3622.430  4.3127e+00  3.6530e+00           0           0
  3623.264  1.0146e+01  3.8520e+00           0           0
  3624.098  1.1433e+01  3.7002e+00           0           0
  3624.933  6.2130e+00  3.4983e+00           0           0
  3625.768  7.6789e+00  3.6194e+00           0           0
  3626.603  1.2376e+01  3.4950e+00           0           0
  3627.438  9.3882e+00  3.5105e+00           0           0
  3628.273  2.8653e+00  3.3628e+00           0           0
  3629.109  7.6747e+00  3.3373e+00           0           0
  3629.944  3.2891e-01  3.3057e+00           0           0
  3630.780  6.2961e+00  3.3567e+00           0           0
  3631.616  7.2816e+00  3.4515e+00           0           0
  3632.453  1.3016e+00  3.2791e+00           0           0
  3633.289  6.1396e-01  3.2373e+00           0           0
  3634.126  6.9870e+00  3.2974e+00           0           0
  3634.963  1.9993e+00  3.1962e+00           0           0
  3635.800 -4.5632e-01  3.2854e+00           0           0
  3636.637  9.7643e+00  3.4102e+00           0           0
  3637.475  1.2895e+01  3.6142e+00           0           0
  3638.312  4.5982e+00  3.3313e+00           0           0
  3639.150  8.8804e+00  3.3420e+00           0           0
  3639.988 -8.2531e-01  3.2129e+00           0           0
  3640.826  5.7752e+00  3.2381e+00           0           0
  3641.665  6.9662e+00  3.1489e+00           0           0
  3642.503  4.8554e+00  3.1589e+00           0           0
  3643.342  8.7515e+00  3.1870e+00           0           0
  3644.181  9.2738e+00  3.1561e+00           0           0
  3645.021  7.9709e+00  3.0614e+00           0           0
  3645.860  6.8478e+00  3.1025e+00           0           0
  3646.699  1.1102e+01  3.1080e+00           0           0
  3647.539  1.1732e+01  3.1427e+00           0           0
  3648.379  4.6379e+00  2.8673e+00           0           0
  3649.219  2.1567e+00  2.8536e+00           0           0
  3650.060  4.2516e+00  2.9257e+00           0           0
  3650.900  8.5619e-01  2.9954e+00           0           0
  3651.741  3.8165e+00  2.9645e+00           0           0
  3652.582  4.7924e+00  2.8944e+00           0           0
  3653.423  2.2329e+00  2.8844e+00           0           0
  3654.264  1.1640e+01  2.9755e+00           0           0
  3655.106  5.5227e+00  2.8517e+00           0           0
  3655.948  5.6310e+00  2.7271e+00           0           0
  3656.790  3.9236e+00  2.6633e+00           0           0
  3657.632  1.8279e+00  2.5030e+00           0           0
  3658.474  2.9369e+00  2.5035e+00           0           0
  3659.317  3.1375e+00  2.5846e+00           0           0
  3660.159  1.0584e+01  2.7189e+00           0           0
  3661.002  6.9860e+00  2.6810e+00           0           0
  3661.845  8.0596e+00  2.7303e+00           0           0
  3662.688  9.4062e+00  2.7772e+00           0           0
  3663.532  4.3580e+00  2.6244e+00           0           0
  3664.376  4.4507e+00  2.8104e+00           0           0
  3665.219  8.1927e+00  2.7769e+00           0    33554432
  3666.063  2.8013e+00  2.6851e+00           0    33554432
  3666.908  6.4576e+00  2.6608e+00           0           0
  3667.752  1.2096e+01  2.7593e+00           0    33554432
  3668.597  7.3769e+00  2.6001e+00           0    33554432
  3669.442  2.1622e+00  2.3404e+00           0           0
  3670.287  7.6829e+00  2.4018e+00           0           0
  3671.132  4.7845e+00  2.3877e+00           0           0
  3671.977  4.5888e+00  2.4026e+00           0           0
  3672.823  4.6069e+00  2.3904e+00           0           0
  3673.669  1.1414e+00  2.3331e+00           0           0
  3674.515  3.8943e+00  2.3616e+00           0           0
  3675.361  8.6359e+00  2.4447e+00           0           0
  3676.207  4.9830e+00  2.3202e+00           0           0
  3677.054  4.6356e+00  2.3178e+00           0           0
  3677.901  6.2122e+00  2.3032e+00           0           0
  3678.747  3.3447e+00  2.2062e+00           0           0
  3679.595 -3.7838e-01  2.1287e+00           0           0
  3680.442  1.4249e+00  2.1388e+00           0           0
  3681.290  6.5810e+00  2.2485e+00           0           0
  3682.137  5.2430e+00  2.1621e+00           0           0
  3682.985  4.3497e+00  2.1642e+00           0           0
  3683.833  6.8979e+00  2.1733e+00           0           0
  3684.682  2.6284e+00  2.0959e+00           0           0
  3685.530  5.9246e+00  2.1200e+00           0           0
  3686.379  4.6232e+00  2.1006e+00           0           0
  3687.228  6.4133e+00  2.1349e+00           0           0
  3688.077  4.9819e+00  2.0647e+00           0           0
  3688.926  1.4727e-01  1.9600e+00           0           0
  3689.776  6.4840e+00  2.0446e+00           0           0
  3690.625  3.9295e+00  1.9860e+00           0           0
  3691.475  2.7182e+00  1.9732e+00           0           0
  3692.325  2.4065e+00  1.9243e+00           0           0
  3693.176  2.6788e+00  1.9341e+00           0           0
  3694.026  5.9552e+00  2.0393e+00           0           0
  3694.877  1.0256e+01  2.0562e+00           0           0
  3695.728  1.3625e+00  1.8825e+00           0           0
  3696.579  4.7234e+00  1.9011e+00           0           0
  3697.430  7.3914e+00  1.9648e+00           0           0
  3698.282  6.8396e+00  2.0262e+00           0           0
  3699.133  7.2397e+00  2.0517e+00           0           0
  3699.985  5.6229e+00  2.0305e+00           0           0
  3700.837  4.7078e+00  1.9779e+00           0           0
  3701.689  8.8936e+00  2.0092e+00           0           0
  3702.542  6.6236e+00  1.9958e+00           0           0
  3703.394  2.4374e+00  1.8717e+00           0           0
  3704.247  3.5583e+00  1.8626e+00           0           0
  3705.100  5.1045e+00  1.8945e+00           0           0
  3705.954  6.7071e+00  1.9059e+00           0           0
  3706.807  6.5220e+00  1.8753e+00           0           0
  3707.661  6.6342e+00  1.9423e+00           0    33554432
  3708.514  6.4703e+00  1.8991e+00           0    33554432
  3709.368  5.1595e+00  1.7264e+00           0           0
  3710.223  5.2947e+00  1.7305e+00           0           0
  3711.077  9.4331e+00  1.7957e+00           0           0
