# Mean_MJD=58258.285
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=76
# PLATE=7340 MJD=58258 FIBERID=0619
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  4.1300e+00  0.0000e+00    83886080    88080384
  3567.796  4.1289e+00  0.0000e+00    88080384    88080384
  3568.617  4.1277e+00  0.0000e+00    88080384    88080384
  3569.439  4.1266e+00  0.0000e+00    88080384    88080384
  3570.261  4.1254e+00  0.0000e+00    88080384    88080384
  3571.083  4.1243e+00  0.0000e+00    88080384    88080384
  3571.906  4.1232e+00  0.0000e+00    88080384    88080384
  3572.728  4.1220e+00  0.0000e+00    88080384    88080384
  3573.551  4.1209e+00  0.0000e+00    88080384    88080384
  3574.374  4.1197e+00  0.0000e+00    88080384    88080384
  3575.197  4.1186e+00  0.0000e+00    88080384    88080384
  3576.020  4.1175e+00  0.0000e+00    88080384    88080384
  3576.844  4.1163e+00  0.0000e+00    88080384    88080384
  3577.668  4.1152e+00  0.0000e+00    88080384    88080384
  3578.491  4.1141e+00  0.0000e+00    88080384    88080384
  3579.315  4.1130e+00  0.0000e+00    88080384    88080384
  3580.140  4.1118e+00  0.0000e+00    88080384    88080384
  3580.964  4.1107e+00  0.0000e+00    88080384    88080384
  3581.789  4.1096e+00  0.0000e+00    88080384    88080384
  3582.614  4.1085e+00  0.0000e+00    88080384    88080384
  3583.439  4.1074e+00  0.0000e+00    88080384    88080384
  3584.264  4.1062e+00  0.0000e+00    88080384    88080384
  3585.089  4.1051e+00  0.0000e+00    88080384    88080384
  3585.915  4.1040e+00  0.0000e+00    88080384    88080384
  3586.741  4.1029e+00  0.0000e+00    88080384    88080384
  3587.567  4.1018e+00  0.0000e+00    88080384    88080384
  3588.393  4.1007e+00  0.0000e+00    88080384    88080384
  3589.219  4.0996e+00  0.0000e+00    88080384    88080384
  3590.046  4.0985e+00  0.0000e+00    88080384    88080384
  3590.872  4.0974e+00  0.0000e+00    88080384    88080384
  3591.699  4.0963e+00  0.0000e+00    88080384    88080384
  3592.526  4.0952e+00  0.0000e+00    88080384    88080384
  3593.354  4.0941e+00  0.0000e+00    88080384    88080384
  3594.181  4.0930e+00  0.0000e+00    88080384    88080384
  3595.009  4.0919e+00  0.0000e+00    88080384    88080384
  3595.837  4.0908e+00  0.0000e+00    88080384    88080384
  3596.665  4.0897e+00  0.0000e+00    88080384    88080384
  3597.493  4.0886e+00  0.0000e+00    88080384    88080384
  3598.322  4.0876e+00  0.0000e+00    88080384    88080384
  3599.150  4.0865e+00  0.0000e+00    88080384    88080384
  3599.979  4.0854e+00  0.0000e+00    16777216    88080384
  3600.808  4.0843e+00  0.0000e+00    16777216    16777216
  3601.637  4.0832e+00  3.1663e+00           0           0
  3602.467 -3.5759e+00  3.0751e+00           0           0
  3603.296  8.8623e+00  3.2261e+00           0           0
  3604.126  6.1382e+00  3.2713e+00           0           0
  3604.956  5.3750e+00  3.1196e+00           0           0
  3605.786  7.7407e+00  3.2092e+00           0           0
  3606.617  7.3477e+00  3.1155e+00           0           0
  3607.447  2.8963e+00  2.8835e+00           0           0
  3608.278 -8.9240e-01  2.7287e+00           0           0
  3609.109 -2.7809e-01  2.8168e+00           0           0
  3609.940  4.3242e+00  3.0709e+00           0           0
  3610.771  6.9088e+00  3.2739e+00           0           0
  3611.603  6.8247e+00  3.3136e+00           0           0
  3612.434  5.0938e+00  3.1881e+00           0           0
  3613.266  3.8639e+00  3.1847e+00           0           0
  3614.098  7.5960e+00  3.2144e+00           0           0
  3614.931  4.4372e+00  3.2431e+00           0           0
  3615.763  9.2102e+00  3.2797e+00           0           0
  3616.596  7.5413e+00  3.2138e+00           0           0
  3617.429  1.3564e+00  2.9552e+00           0           0
  3618.262  8.3389e+00  3.0891e+00           0           0
  3619.095  7.8263e+00  3.1007e+00           0           0
  3619.928  6.4621e+00  2.9788e+00           0           0
  3620.762  2.0910e+00  2.8413e+00           0           0
  3621.596 -8.1579e-03  2.7201e+00           0           0
  3622.430  4.3845e+00  2.9243e+00           0           0
  3623.264  9.6437e+00  3.0547e+00           0           0
  3624.098  4.0913e+00  2.9166e+00           0           0
  3624.933  5.3436e+00  2.8664e+00           0           0
  3625.768  7.0132e+00  2.9996e+00           0           0
  3626.603  7.7238e+00  3.0207e+00           0           0
  3627.438  8.1753e+00  3.0386e+00           0           0
  3628.273  7.4056e+00  2.9819e+00           0           0
  3629.109  5.4900e+00  2.7879e+00           0           0
  3629.944 -1.9587e+00  2.5833e+00           0           0
  3630.780  3.5663e+00  2.5847e+00           0           0
  3631.616  8.4646e+00  2.9755e+00           0           0
