# Mean_MJD=56722.387
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=11
# PLATE=7339 MJD=56722 FIBERID=0629
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  6.0819e+00  0.0000e+00    88080384    88080384
  3567.796  6.0804e+00  0.0000e+00    88080384    88080384
  3568.617  6.0789e+00  0.0000e+00    88080384    88080384
  3569.439  6.0774e+00  0.0000e+00    88080384    88080384
  3570.261  6.0759e+00  0.0000e+00    88080384    88080384
  3571.083  6.0744e+00  0.0000e+00    88080384    88080384
  3571.906  6.0729e+00  0.0000e+00    88080384    88080384
  3572.728  6.0714e+00  0.0000e+00    88080384    88080384
  3573.551  6.0699e+00  0.0000e+00    88080384    88080384
  3574.374  6.0684e+00  0.0000e+00    88080384    88080384
  3575.197  6.0669e+00  0.0000e+00    88080384    88080384
  3576.020  6.0654e+00  0.0000e+00    88080384    88080384
  3576.844  6.0640e+00  0.0000e+00    88080384    88080384
  3577.668  6.0625e+00  0.0000e+00    88080384    88080384
  3578.491  6.0610e+00  0.0000e+00    88080384    88080384
  3579.315  6.0595e+00  0.0000e+00    88080384    88080384
  3580.140  6.0580e+00  0.0000e+00    88080384    88080384
  3580.964  6.0566e+00  0.0000e+00    88080384    88080384
  3581.789  6.0551e+00  0.0000e+00    88080384    88080384
  3582.614  6.0536e+00  0.0000e+00    88080384    88080384
  3583.439  6.0522e+00  0.0000e+00    88080384    88080384
  3584.264  6.0507e+00  0.0000e+00    88080384    88080384
  3585.089  6.0492e+00  0.0000e+00    88080384    88080384
  3585.915  6.0478e+00  0.0000e+00    88080384    88080384
  3586.741  6.0463e+00  0.0000e+00    88080384    88080384
  3587.567  6.0449e+00  0.0000e+00    88080384    88080384
  3588.393  6.0434e+00  0.0000e+00    88080384    88080384
  3589.219  6.0420e+00  0.0000e+00    88080384    88080384
  3590.046  6.0405e+00  0.0000e+00    88080384    88080384
  3590.872  6.0391e+00  0.0000e+00    88080384    88080384
  3591.699  6.0376e+00  0.0000e+00    88080384    88080384
  3592.526  6.0362e+00  0.0000e+00    88080384    88080384
  3593.354  6.0347e+00  0.0000e+00    88080384    88080384
  3594.181  6.0333e+00  0.0000e+00    88080384    88080384
  3595.009  6.0319e+00  0.0000e+00    88080384    88080384
  3595.837  6.0304e+00  0.0000e+00    88080384    88080384
  3596.665  6.0290e+00  0.0000e+00    88080384    88080384
  3597.493  6.0276e+00  0.0000e+00    88080384    88080384
  3598.322  6.0261e+00  0.0000e+00    88080384    88080384
  3599.150  6.0247e+00  0.0000e+00    88080384    88080384
  3599.979  6.0233e+00  0.0000e+00    88080384    88080384
  3600.808  6.0219e+00  0.0000e+00    88080384    88080384
  3601.637  6.0205e+00  0.0000e+00    88080384    88080384
  3602.467  6.0190e+00  0.0000e+00    88080384    88080384
  3603.296  6.0176e+00  0.0000e+00    88080384    88080384
  3604.126  6.0162e+00  0.0000e+00    88080384    88080384
  3604.956  6.0148e+00  0.0000e+00    88080384    88080384
  3605.786  6.0134e+00  0.0000e+00    88080384    88080384
  3606.617  6.0120e+00  0.0000e+00    88080384    88080384
