# Mean_MJD=57510.319
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=52
# PLATE=7339 MJD=57510 FIBERID=0617
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  1.6084e+01  0.0000e+00    88080384    88080384
  3567.796  1.6079e+01  0.0000e+00    88080384    88080384
  3568.617  1.6074e+01  0.0000e+00    88080384    88080384
  3569.439  1.6069e+01  0.0000e+00    88080384    88080384
  3570.261  1.6063e+01  0.0000e+00    88080384    88080384
  3571.083  1.6058e+01  0.0000e+00    88080384    88080384
  3571.906  1.6053e+01  0.0000e+00    88080384    88080384
  3572.728  1.6048e+01  0.0000e+00    88080384    88080384
  3573.551  1.6043e+01  0.0000e+00    88080384    88080384
  3574.374  1.6038e+01  0.0000e+00    88080384    88080384
  3575.197  1.6033e+01  0.0000e+00    88080384    88080384
  3576.020  1.6028e+01  0.0000e+00    88080384    88080384
  3576.844  1.6022e+01  0.0000e+00    88080384    88080384
  3577.668  1.6017e+01  0.0000e+00    88080384    88080384
  3578.491  1.6012e+01  0.0000e+00    88080384    88080384
  3579.315  1.6007e+01  0.0000e+00    88080384    88080384
  3580.140  1.6002e+01  0.0000e+00    88080384    88080384
  3580.964  1.5997e+01  0.0000e+00    88080384    88080384
  3581.789  1.5992e+01  0.0000e+00    88080384    88080384
  3582.614  1.5987e+01  0.0000e+00    88080384    88080384
  3583.439  1.5982e+01  0.0000e+00    88080384    88080384
  3584.264  1.5977e+01  0.0000e+00    88080384    88080384
  3585.089  1.5972e+01  0.0000e+00    88080384    88080384
  3585.915  1.5967e+01  0.0000e+00    88080384    88080384
  3586.741  1.5962e+01  0.0000e+00    88080384    88080384
  3587.567  1.5957e+01  0.0000e+00    88080384    88080384
  3588.393  1.5952e+01  0.0000e+00    88080384    88080384
  3589.219  1.5947e+01  0.0000e+00    88080384    88080384
  3590.046  1.5942e+01  0.0000e+00    88080384    88080384
  3590.872  1.5937e+01  0.0000e+00    88080384    88080384
  3591.699  1.5932e+01  0.0000e+00    88080384    88080384
  3592.526  1.5927e+01  0.0000e+00    88080384    88080384
  3593.354  1.5922e+01  0.0000e+00    88080384    88080384
  3594.181  1.5917e+01  0.0000e+00    88080384    88080384
  3595.009  1.5912e+01  0.0000e+00    88080384    88080384
  3595.837  1.5907e+01  0.0000e+00    88080384    88080384
  3596.665  1.5902e+01  0.0000e+00    88080384    88080384
  3597.493  1.5898e+01  0.0000e+00    88080384    88080384
  3598.322  1.5893e+01  0.0000e+00    88080384    88080384
  3599.150  1.5888e+01  0.0000e+00    88080384    88080384
  3599.979  1.5883e+01  0.0000e+00    88080384    88080384
  3600.808  1.5878e+01  0.0000e+00    88080384    88080384
  3601.637  1.5873e+01  0.0000e+00    88080384    88080384
  3602.467  1.5868e+01  0.0000e+00    16777216    88080384
  3603.296  1.5863e+01  0.0000e+00    16777216    16777216
  3604.126  1.5859e+01  5.6143e+00           0           0
  3604.956  9.3164e+00  5.4444e+00           0           0
  3605.786  1.3590e+01  5.1376e+00           0           0
  3606.617  5.3759e+00  4.9818e+00           0           0
  3607.447  1.1736e+01  5.1137e+00           0           0
  3608.278  1.3483e+01  5.0707e+00           0           0
  3609.109  8.5028e+00  4.9133e+00           0           0
  3609.940  5.6408e+00  4.8002e+00           0           0
  3610.771  2.5299e+00  4.5965e+00           0           0
  3611.603 -6.2546e+00  4.4522e+00           0           0
  3612.434  5.2716e+00  4.6622e+00           0           0
  3613.266  5.3159e+00  4.5908e+00           0           0
  3614.098 -6.1444e-01  4.4882e+00           0           0
  3614.931  4.9517e+00  4.6497e+00           0           0
  3615.763  1.0756e+01  4.7776e+00           0           0
  3616.596  2.9759e+00  4.6482e+00           0           0
  3617.429  4.3476e+00  4.6397e+00           0           0
  3618.262  2.5860e+00  4.4687e+00           0           0
  3619.095  8.1688e+00  4.8041e+00           0           0
  3619.928  1.6185e+01  4.7547e+00           0           0
  3620.762 -2.3003e+00  4.4256e+00           0           0
  3621.596  2.7001e+00  4.3026e+00           0           0
  3622.430  1.1924e+01  4.7182e+00           0           0
  3623.264  1.2548e+01  4.6737e+00           0           0
  3624.098  8.5613e+00  4.5172e+00           0           0
  3624.933  8.7022e+00  4.5455e+00           0           0
  3625.768  1.3467e+01  4.6172e+00           0           0
  3626.603  1.1177e+01  4.5442e+00           0           0
  3627.438  7.3944e+00  4.4318e+00           0           0
  3628.273  7.9531e+00  4.4903e+00           0           0
  3629.109  1.1212e+01  4.6269e+00           0           0
  3629.944  1.3949e+01  4.7162e+00           0           0
  3630.780  1.6937e+01  4.8043e+00           0           0
  3631.616  1.9525e+01  4.8592e+00           0           0
  3632.453  2.0475e+00  4.1220e+00           0           0
  3633.289  2.2546e+00  4.3238e+00           0           0
  3634.126  1.2623e+01  4.4863e+00           0           0
  3634.963  1.2639e+01  4.4581e+00           0           0
  3635.800  1.1970e+01  4.3332e+00           0           0
  3636.637  1.1313e+01  4.2812e+00           0           0
  3637.475  1.1799e+01  4.2386e+00           0           0
  3638.312  7.6725e+00  4.0472e+00           0           0
  3639.150  3.8480e+00  4.1080e+00           0    33554432
  3639.988  6.7285e+00  4.2587e+00           0    33554432
  3640.826  9.7642e+00  4.1651e+00           0           0
  3641.665 -1.7771e+00  3.7940e+00           0           0
  3642.503  6.8373e+00  4.0016e+00           0           0
  3643.342  1.7795e+01  4.2560e+00           0           0
  3644.181  1.4062e+01  3.9663e+00           0           0
  3645.021  4.9221e+00  3.7597e+00           0           0
  3645.860  1.2223e+01  3.9421e+00           0           0
  3646.699  1.5757e+01  4.0926e+00           0           0
  3647.539  1.0120e+01  3.9350e+00           0           0
  3648.379  1.0173e+01  4.0040e+00           0           0
  3649.219  1.3639e+01  3.9956e+00           0           0
  3650.060  1.0132e+01  3.7428e+00           0           0
  3650.900  2.8863e+00  3.4373e+00           0           0
  3651.741  1.0739e+01  3.6781e+00           0           0
  3652.582  6.7846e+00  3.4949e+00           0           0
  3653.423  8.1692e+00  3.5619e+00           0           0
  3654.264  1.0895e+01  3.5427e+00           0           0
  3655.106  7.1812e+00  3.4748e+00           0           0
  3655.948  9.1046e+00  3.5196e+00           0           0
  3656.790  1.1444e+01  3.6536e+00           0           0
  3657.632  1.3334e+01  3.7337e+00           0           0
  3658.474  9.5523e+00  3.5472e+00           0           0
  3659.317  8.0224e+00  3.4723e+00           0           0
  3660.159  1.0323e+01  3.4366e+00           0           0
  3661.002  4.9205e+00  3.3011e+00           0           0
  3661.845  9.7067e+00  3.4569e+00           0           0
  3662.688  1.1331e+01  3.4844e+00           0           0
  3663.532  9.9611e+00  3.4417e+00           0           0
  3664.376  9.2744e+00  3.3365e+00           0           0
  3665.219  8.9001e+00  3.2380e+00           0           0
  3666.063  6.9906e+00  3.1668e+00           0           0
  3666.908  1.1791e+01  3.3985e+00           0           0
  3667.752  9.0085e+00  3.1985e+00           0           0
  3668.597  4.8446e+00  3.0732e+00           0           0
  3669.442  5.6784e+00  3.0498e+00           0           0
  3670.287  6.4934e+00  2.9744e+00           0           0
  3671.132 -3.1448e-01  2.7470e+00           0           0
  3671.977  6.0066e+00  3.0147e+00           0           0
  3672.823  8.2463e+00  2.9914e+00           0           0
  3673.669  4.9312e+00  2.8475e+00           0           0
  3674.515  2.8722e+00  2.8030e+00           0           0
  3675.361  5.4208e+00  2.8736e+00           0           0
  3676.207  8.0439e+00  3.2259e+00           0           0
  3677.054  7.4309e+00  3.2322e+00           0    33554432
  3677.901  7.0732e+00  3.2996e+00           0    33554432
  3678.747  7.8272e+00  2.9319e+00           0           0
  3679.595  9.5094e+00  2.9283e+00           0           0
  3680.442  8.2577e+00  2.8378e+00           0           0
  3681.290  1.0642e+00  2.6164e+00           0           0
  3682.137  4.5071e+00  2.7221e+00           0           0
  3682.985  7.6118e+00  2.7996e+00           0           0
  3683.833  3.6431e+00  2.7196e+00           0           0
  3684.682  4.8626e+00  2.8251e+00           0           0
  3685.530  1.2303e+01  2.9258e+00           0           0
  3686.379  5.6324e+00  2.7382e+00           0           0
  3687.228  5.6054e+00  2.7488e+00           0           0
  3688.077  7.8955e+00  2.7750e+00           0           0
  3688.926  9.7552e+00  2.8117e+00           0           0
  3689.776  7.5066e+00  2.7090e+00           0           0
  3690.625  5.7094e+00  2.8794e+00           0      851968
  3691.475  1.3813e+01  3.1057e+00           0      851968
  3692.325  9.4267e+00  2.9446e+00           0      851968
  3693.176  8.5782e+00  2.8901e+00           0      851968
  3694.026  1.1319e+01  2.9424e+00           0      851968
  3694.877  1.0393e+01  2.6847e+00           0           0
  3695.728  5.9095e+00  2.6266e+00           0           0
  3696.579  7.4015e+00  2.7223e+00           0           0
  3697.430  9.9071e+00  2.8395e+00           0           0
  3698.282  2.6216e+00  2.5724e+00           0           0
  3699.133  6.8020e+00  2.6954e+00           0           0
  3699.985  1.1816e+01  2.7157e+00           0           0
  3700.837  7.0874e+00  2.6954e+00           0           0
  3701.689  1.1427e+01  2.7345e+00           0           0
  3702.542  7.9745e+00  2.6343e+00           0           0
  3703.394  5.7965e+00  2.5672e+00           0           0
  3704.247  8.2366e+00  2.5863e+00           0           0
  3705.100  8.1784e+00  2.4751e+00           0           0
  3705.954  5.8351e+00  2.4631e+00           0           0
  3706.807  1.1455e+01  2.5159e+00           0           0
  3707.661  5.5229e+00  2.4003e+00           0           0
  3708.514  6.6459e+00  2.4507e+00           0           0
  3709.368  5.5706e+00  2.3293e+00           0           0
  3710.223  1.8944e+00  2.1947e+00           0           0
  3711.077  3.1405e+00  2.2315e+00           0           0
  3711.932  8.3342e+00  2.3881e+00           0           0
  3712.787  7.2658e+00  2.4217e+00           0           0
  3713.641  7.5285e+00  2.3612e+00           0           0
  3714.497  8.1387e+00  2.3112e+00           0           0
  3715.352  1.1146e+01  2.4060e+00           0           0
  3716.208  1.4377e+01  2.3983e+00           0           0
  3717.063  9.3449e+00  2.3016e+00           0           0
  3717.919  9.5916e+00  2.2450e+00           0           0
  3718.776  8.8133e+00  2.2155e+00           0           0
  3719.632  8.0320e+00  2.1564e+00           0           0
  3720.489  7.2933e+00  2.1437e+00           0           0
  3721.345  6.2497e+00  2.0931e+00           0           0
  3722.202  7.6625e+00  2.1304e+00           0           0
  3723.059  1.2144e+01  2.2072e+00           0           0
  3723.917  6.5822e+00  2.0863e+00           0           0
  3724.774  1.1343e+01  2.2453e+00           0           0
  3725.632  1.2980e+01  2.1569e+00           0           0
  3726.490  4.0646e+00  2.1535e+00           0           0
  3727.348  1.4426e+01  2.2417e+00           0           0
  3728.207  1.2196e+01  2.2370e+00           0           0
  3729.065  5.0692e+00  2.0373e+00           0           0
  3729.924  8.5917e+00  2.2043e+00           0           0
  3730.783  1.2988e+01  2.2824e+00           0           0
  3731.642  8.9842e+00  2.3064e+00           0           0
  3732.501  9.9257e+00  2.2579e+00           0           0
  3733.361  9.3927e+00  2.2386e+00           0      524288
  3734.221  1.0028e+01  2.2904e+00           0      524288
  3735.081  9.6174e+00  2.2128e+00           0           0
  3735.941  9.4448e+00  2.2441e+00           0           0
  3736.801  1.0783e+01  2.2555e+00           0           0
  3737.662  1.0761e+01  2.2712e+00           0           0
  3738.522  1.0953e+01  2.2365e+00           0           0
  3739.383  6.7990e+00  2.1603e+00           0           0
  3740.244  8.1388e+00  2.1204e+00           0           0
  3741.106  1.1669e+01  2.1827e+00           0           0
  3741.967  1.0567e+01  2.1374e+00           0           0
  3742.829  9.4923e+00  2.0924e+00           0           0
  3743.691  8.2507e+00  2.0532e+00           0           0
  3744.553  8.7656e+00  2.0476e+00           0           0
  3745.415  1.0128e+01  2.0830e+00           0           0
  3746.278  9.9950e+00  2.0451e+00           0           0
  3747.140  8.5531e+00  1.9327e+00           0           0
  3748.003  9.4414e+00  1.9342e+00           0           0
  3748.867  1.0971e+01  1.9824e+00           0           0
  3749.730  9.9087e+00  2.0009e+00           0           0
  3750.593  1.0780e+01  1.9862e+00           0           0
  3751.457  1.1758e+01  1.9915e+00           0           0
  3752.321  9.1856e+00  1.9166e+00           0           0
  3753.185  6.4122e+00  1.8415e+00           0           0
  3754.049  8.2790e+00  1.8683e+00           0           0
  3754.914  1.1555e+01  1.9046e+00           0           0
  3755.779  1.0593e+01  1.9699e+00           0    33554432
  3756.643  1.0782e+01  1.9209e+00           0    33554432
  3757.509  1.4416e+01  2.0301e+00           0           0
  3758.374  1.0939e+01  1.8381e+00           0           0
  3759.239  8.2253e+00  1.7727e+00           0           0
  3760.105  1.1269e+01  1.7688e+00           0           0
  3760.971  9.9021e+00  1.7193e+00           0           0
  3761.837  8.0889e+00  1.6327e+00           0           0
  3762.703  1.1859e+01  1.7917e+00           0           0
  3763.570  1.3162e+01  1.8461e+00           0           0
  3764.437  1.4525e+01  1.8877e+00           0           0
  3765.303  1.2590e+01  1.8413e+00           0           0
  3766.170  1.0797e+01  1.7660e+00           0           0
  3767.038  1.1019e+01  1.7352e+00           0           0
  3767.905  1.2318e+01  1.7665e+00           0           0
  3768.773  1.3021e+01  1.7906e+00           0           0
  3769.641  1.1356e+01  1.7511e+00           0           0
  3770.509  1.1472e+01  1.7669e+00           0           0
  3771.377  1.2574e+01  1.8202e+00           0           0
  3772.246  1.2519e+01  1.8369e+00           0           0
  3773.114  1.2953e+01  1.8326e+00           0           0
  3773.983  1.7379e+01  1.9213e+00           0           0
  3774.852  1.5667e+01  1.8889e+00           0           0
  3775.722  1.8770e+01  1.9511e+00           0      524288
  3776.591  1.6878e+01  1.8870e+00           0      524288
  3777.461  1.5763e+01  1.9042e+00           0           0
  3778.331  2.0834e+01  1.9681e+00           0           0
  3779.201  1.9155e+01  1.9487e+00           0           0
  3780.071  2.5021e+01  2.0764e+00           0           0
  3780.942  2.0044e+01  1.9419e+00           0           0
  3781.812  2.1123e+01  2.0156e+00           0           0
  3782.683  2.3604e+01  2.0016e+00           0           0
  3783.554  2.1004e+01  2.0609e+00           0      524288
  3784.426  3.0091e+01  2.1918e+00           0      524288
  3785.297  2.5260e+01  2.1162e+00           0           0
  3786.169  2.3090e+01  2.0154e+00           0           0
  3787.041  2.6024e+01  2.0818e+00           0           0
  3787.913  2.8978e+01  2.1300e+00           0           0
  3788.785  3.0471e+01  2.2152e+00           0           0
  3789.658  3.3976e+01  2.2750e+00           0           0
  3790.530  3.2028e+01  2.2622e+00           0           0
  3791.403  3.1985e+01  2.2447e+00           0           0
  3792.276  3.3034e+01  2.2430e+00           0           0
  3793.150  3.4798e+01  2.2902e+00           0           0
  3794.023  3.6041e+01  2.2834e+00           0           0
  3794.897  3.3048e+01  2.2304e+00           0           0
  3795.771  3.3351e+01  2.1981e+00           0           0
  3796.645  3.6985e+01  2.2234e+00           0           0
  3797.519  3.7841e+01  2.2542e+00           0           0
  3798.394  3.8335e+01  2.2555e+00           0           0
  3799.268  3.9407e+01  2.2661e+00           0      524288
  3800.143  3.4898e+01  2.2631e+00           0      524288
  3801.018  4.3288e+01  2.3203e+00           0           0
  3801.894  4.3036e+01  2.3530e+00           0           0
  3802.769  3.9324e+01  2.2868e+00           0           0
  3803.645  4.0463e+01  2.2802e+00           0           0
  3804.521  4.3762e+01  2.3096e+00           0           0
  3805.397  4.0053e+01  2.2378e+00           0           0
  3806.273  3.9156e+01  2.2191e+00           0           0
  3807.150  4.0503e+01  2.2393e+00           0           0
  3808.027  4.1418e+01  2.2656e+00           0           0
  3808.904  4.1632e+01  2.2606e+00           0           0
  3809.781  4.2511e+01  2.2647e+00           0           0
  3810.658  4.3915e+01  2.2850e+00           0           0
  3811.536  4.2114e+01  2.2868e+00           0           0
  3812.413  4.5009e+01  2.3394e+00           0           0
  3813.291  4.2874e+01  2.3148e+00           0           0
  3814.169  3.7488e+01  2.2148e+00           0           0
  3815.048  3.8817e+01  2.2014e+00           0           0
  3815.926  4.5242e+01  2.3002e+00           0           0
  3816.805  3.9932e+01  2.1954e+00           0           0
  3817.684  3.9539e+01  2.1865e+00           0           0
  3818.563  3.9872e+01  2.1520e+00           0           0
  3819.443  3.6234e+01  2.0635e+00           0           0
  3820.322  3.3005e+01  2.0025e+00           0           0
  3821.202  3.7108e+01  2.0701e+00           0           0
  3822.082  3.7641e+01  2.0844e+00           0           0
  3822.962  3.1541e+01  1.9477e+00           0           0
  3823.842  3.0924e+01  1.9394e+00           0           0
  3824.723  3.4401e+01  1.9669e+00           0           0
  3825.604  3.2700e+01  1.9407e+00           0           0
  3826.485  2.7352e+01  1.8862e+00           0      524288
  3827.366  2.8551e+01  1.9075e+00           0      524288
  3828.247  2.8093e+01  1.9288e+00           0           0
  3829.129  2.5565e+01  1.8904e+00           0      524288
  3830.011  2.6687e+01  1.9195e+00           0      524288
  3830.893  2.9829e+01  1.8963e+00           0           0
  3831.775  2.3975e+01  1.8375e+00           0           0
  3832.657  2.5855e+01  1.7774e+00           0      524288
  3833.540  2.2438e+01  1.7371e+00           0      524288
  3834.423  2.2106e+01  1.6855e+00           0      524288
  3835.306  2.3816e+01  1.7227e+00           0      524288
  3836.189  2.2297e+01  1.7032e+00           0      524288
  3837.072  2.3214e+01  1.6841e+00           0           0
  3837.956  1.9250e+01  1.6285e+00           0      524288
  3838.840  2.0268e+01  1.5627e+00           0      524288
  3839.724  1.8631e+01  1.5596e+00           0      524288
  3840.608  1.6610e+01  1.5193e+00           0      524288
  3841.492  1.9508e+01  1.5788e+00           0      524288
  3842.377  1.9656e+01  1.5790e+00           0      524288
  3843.262  1.9097e+01  1.5562e+00           0           0
  3844.147  1.8752e+01  1.5169e+00           0      524288
  3845.032  1.6060e+01  1.4606e+00           0      524288
  3845.918  1.4123e+01  1.4031e+00           0           0
  3846.803  1.5183e+01  1.4029e+00           0           0
  3847.689  1.4156e+01  1.3865e+00           0           0
  3848.575  1.6929e+01  1.4493e+00           0           0
  3849.461  1.5794e+01  1.4459e+00           0           0
  3850.348  1.5169e+01  1.4155e+00           0           0
  3851.235  1.6503e+01  1.4101e+00           0           0
  3852.121  1.5437e+01  1.3786e+00           0           0
  3853.009  1.0441e+01  1.2541e+00           0           0
  3853.896  1.3122e+01  1.3224e+00           0           0
  3854.783  1.3332e+01  1.3218e+00           0           0
  3855.671  1.3739e+01  1.3228e+00           0           0
  3856.559  1.2727e+01  1.2769e+00           0           0
  3857.447  9.5785e+00  1.2265e+00           0           0
  3858.335  1.2809e+01  1.2658e+00           0           0
  3859.224  1.2692e+01  1.2836e+00           0           0
  3860.113  1.3293e+01  1.3052e+00           0      524288
  3861.002  1.1731e+01  1.2598e+00           0      524288
  3861.891  1.0553e+01  1.2513e+00           0           0
  3862.780  1.2039e+01  1.2311e+00           0           0
  3863.670  1.0257e+01  1.2076e+00           0           0
  3864.559  1.2179e+01  1.2171e+00           0           0
  3865.449  1.2317e+01  1.2067e+00           0           0
  3866.339  8.9767e+00  1.1322e+00           0           0
  3867.230  8.2782e+00  1.1512e+00           0           0
  3868.120  1.1826e+01  1.1911e+00           0           0
  3869.011  9.8624e+00  1.1874e+00           0           0
  3869.902  1.2918e+01  1.1732e+00           0           0
  3870.793  1.1509e+01  1.1635e+00           0           0
  3871.685  9.8273e+00  1.0986e+00           0           0
  3872.576  1.0649e+01  1.1482e+00           0           0
  3873.468  1.1331e+01  1.1830e+00           0           0
  3874.360  9.8992e+00  1.1790e+00           0           0
  3875.252  1.0710e+01  1.1720e+00           0           0
  3876.145  1.0256e+01  1.1571e+00           0           0
  3877.037  1.0777e+01  1.1345e+00           0           0
  3877.930  9.8708e+00  1.1115e+00           0           0
  3878.823  7.0976e+00  1.0222e+00           0           0
  3879.716  1.0315e+01  1.0984e+00           0           0
  3880.610  8.7323e+00  1.0676e+00           0           0
  3881.503  9.7908e+00  1.0750e+00           0           0
  3882.397  1.0803e+01  1.1033e+00           0      524288
  3883.291  1.0796e+01  1.1213e+00           0      524288
  3884.186  1.0647e+01  1.1112e+00           0           0
  3885.080  8.2933e+00  1.0536e+00           0           0
  3885.975  8.2214e+00  1.0477e+00           0           0
  3886.870  9.2896e+00  1.0660e+00           0           0
  3887.765  1.0463e+01  1.0819e+00           0           0
  3888.660  1.1276e+01  1.1034e+00           0           0
  3889.556  1.0890e+01  1.0894e+00           0           0
  3890.451  8.7045e+00  1.0486e+00           0           0
  3891.347  8.8361e+00  1.0436e+00           0           0
  3892.243  1.0060e+01  1.0693e+00           0           0
  3893.140  7.8765e+00  9.9876e-01           0           0
  3894.036  6.8399e+00  1.0235e+00           0           0
  3894.933  1.0546e+01  1.0774e+00           0           0
  3895.830  1.0049e+01  1.0959e+00           0           0
