# Mean_MJD=56686.473
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH= 5
# PLATE=7339 MJD=56686 FIBERID=0603
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  6.6643e+00  0.0000e+00    88080384    88211456
  3567.796  6.6622e+00  0.0000e+00    88080384    88080384
  3568.617  6.6601e+00  0.0000e+00    88080384    88080384
  3569.439  6.6580e+00  0.0000e+00    88080384    88080384
  3570.261  6.6558e+00  0.0000e+00    88080384    88080384
  3571.083  6.6537e+00  0.0000e+00    88080384    88080384
  3571.906  6.6516e+00  0.0000e+00    88080384    88080384
  3572.728  6.6495e+00  0.0000e+00    88080384    88080384
  3573.551  6.6474e+00  0.0000e+00    88080384    88080384
  3574.374  6.6453e+00  0.0000e+00    88080384    88080384
  3575.197  6.6432e+00  0.0000e+00    88080384    88080384
  3576.020  6.6411e+00  0.0000e+00    88080384    88080384
  3576.844  6.6390e+00  0.0000e+00    88080384    88080384
  3577.668  6.6369e+00  0.0000e+00    88080384    88080384
  3578.491  6.6348e+00  0.0000e+00    88080384    88080384
  3579.315  6.6327e+00  0.0000e+00    88080384    88080384
  3580.140  6.6307e+00  0.0000e+00    88080384    88080384
  3580.964  6.6286e+00  0.0000e+00    88080384    88080384
  3581.789  6.6265e+00  0.0000e+00    88080384    88080384
  3582.614  6.6245e+00  0.0000e+00    88080384    88080384
  3583.439  6.6224e+00  0.0000e+00    88080384    88080384
  3584.264  6.6203e+00  0.0000e+00    88080384    88080384
  3585.089  6.6183e+00  0.0000e+00    88080384    88080384
  3585.915  6.6162e+00  0.0000e+00    88080384    88080384
  3586.741  6.6142e+00  0.0000e+00    88080384    88080384
  3587.567  6.6121e+00  0.0000e+00    88080384    88080384
  3588.393  6.6101e+00  0.0000e+00    88080384    88080384
  3589.219  6.6080e+00  0.0000e+00    88080384    88080384
  3590.046  6.6060e+00  0.0000e+00    88080384    88080384
  3590.872  6.6040e+00  0.0000e+00    88080384    88080384
  3591.699  6.6019e+00  0.0000e+00    88080384    88080384
  3592.526  6.5999e+00  0.0000e+00    88080384    88080384
  3593.354  6.5979e+00  0.0000e+00    88080384    88080384
  3594.181  6.5959e+00  0.0000e+00    88080384    88080384
  3595.009  6.5939e+00  0.0000e+00    88080384    88080384
  3595.837  6.5918e+00  0.0000e+00    88080384    88080384
  3596.665  6.5898e+00  0.0000e+00    88080384    88080384
  3597.493  6.5878e+00  0.0000e+00    88080384    88080384
  3598.322  6.5858e+00  0.0000e+00    88080384    88080384
  3599.150  6.5838e+00  0.0000e+00    88080384    88080384
  3599.979  6.5818e+00  0.0000e+00    88080384    88080384
  3600.808  6.5798e+00  0.0000e+00    88080384    88080384
  3601.637  6.5778e+00  0.0000e+00    88080384    88080384
  3602.467  6.5759e+00  0.0000e+00    88080384    88080384
  3603.296  6.5739e+00  0.0000e+00    88080384    88080384
  3604.126  6.5719e+00  0.0000e+00    88080384    88080384
  3604.956  6.5699e+00  0.0000e+00    88080384    88080384
  3605.786  6.5679e+00  0.0000e+00    88080384    88080384
  3606.617  6.5660e+00  0.0000e+00    88080384    88080384
  3607.447  6.5640e+00  0.0000e+00    88080384    88080384
  3608.278  6.5620e+00  0.0000e+00    88080384    88080384
  3609.109  6.5601e+00  0.0000e+00    88080384    88080384
  3609.940  6.5581e+00  0.0000e+00    16777216    88080384
  3610.771  6.5562e+00  0.0000e+00    16777216    16777216
  3611.603  6.5542e+00  4.1713e+00           0           0
  3612.434  1.3051e+01  4.1292e+00           0           0
  3613.266  8.8349e+00  3.9855e+00           0           0
  3614.098  2.5502e-01  3.6128e+00           0           0
  3614.931 -3.2438e+00  3.4923e+00           0           0
  3615.763  1.4549e+00  3.6264e+00           0           0
  3616.596  7.7082e+00  3.7726e+00           0           0
  3617.429  3.5296e+00  3.8224e+00           0           0
