# Mean_MJD=57789.442
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH=59
# PLATE=7338 MJD=57789 FIBERID=0612
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  6.1319e+00  0.0000e+00    83886080    83886080
  3567.796  6.1302e+00  0.0000e+00    83886080    83886080
  3568.617  6.1286e+00  0.0000e+00    83886080    83886080
  3569.439  6.1269e+00  0.0000e+00    83886080    83886080
  3570.261  6.1253e+00  0.0000e+00    83886080    88080384
  3571.083  6.1236e+00  0.0000e+00    88080384    88080384
  3571.906  6.1220e+00  0.0000e+00    88080384    88080384
  3572.728  6.1203e+00  0.0000e+00    88080384    88080384
  3573.551  6.1187e+00  0.0000e+00    88080384    88080384
  3574.374  6.1170e+00  0.0000e+00    88080384    88080384
  3575.197  6.1154e+00  0.0000e+00    88080384    88080384
  3576.020  6.1138e+00  0.0000e+00    88080384    88080384
  3576.844  6.1121e+00  0.0000e+00    88080384    88080384
  3577.668  6.1105e+00  0.0000e+00    88080384    88080384
  3578.491  6.1089e+00  0.0000e+00    88080384    88080384
  3579.315  6.1073e+00  0.0000e+00    88080384    88670208
  3580.140  6.1056e+00  0.0000e+00    88080384    88670208
  3580.964  6.1040e+00  0.0000e+00    88080384    88080384
  3581.789  6.1024e+00  0.0000e+00    88080384    88080384
  3582.614  6.1008e+00  0.0000e+00    88080384    88080384
  3583.439  6.0992e+00  0.0000e+00    88080384    88670208
  3584.264  6.0976e+00  0.0000e+00    88080384    88670208
  3585.089  6.0960e+00  0.0000e+00    88080384    88670208
  3585.915  6.0944e+00  0.0000e+00    88080384    88670208
  3586.741  6.0928e+00  0.0000e+00    88080384    88670208
  3587.567  6.0912e+00  0.0000e+00    88670208    88670208
  3588.393  6.0896e+00  0.0000e+00    88080384    88670208
  3589.219  6.0880e+00  0.0000e+00    88080384    88670208
  3590.046  6.0864e+00  0.0000e+00    88670208    88670208
  3590.872  6.0848e+00  0.0000e+00    88080384    88670208
  3591.699  6.0832e+00  0.0000e+00    88080384    88080384
  3592.526  6.0817e+00  0.0000e+00    88080384    88080384
  3593.354  6.0801e+00  0.0000e+00    88080384    88080384
  3594.181  6.0785e+00  0.0000e+00    88080384    88670208
  3595.009  6.0769e+00  0.0000e+00    88080384    88670208
  3595.837  6.0754e+00  0.0000e+00    88080384    88080384
  3596.665  6.0738e+00  0.0000e+00    88080384    88080384
  3597.493  6.0722e+00  0.0000e+00    88080384    88080384
  3598.322  6.0707e+00  0.0000e+00    88080384    88080384
  3599.150  6.0691e+00  0.0000e+00    88080384    88080384
  3599.979  6.0675e+00  0.0000e+00    88080384    88670208
  3600.808  6.0660e+00  0.0000e+00    88670208    88670208
  3601.637  6.0644e+00  0.0000e+00    88670208    88670208
  3602.467  6.0629e+00  0.0000e+00    88670208    88670208
  3603.296  6.0613e+00  0.0000e+00    88080384    88670208
  3604.126  6.0598e+00  0.0000e+00    88080384    88080384
  3604.956  6.0583e+00  0.0000e+00    88080384    88670208
  3605.786  6.0567e+00  0.0000e+00    88080384    88670208
  3606.617  6.0552e+00  0.0000e+00    88080384    88080384
  3607.447  6.0536e+00  0.0000e+00    88080384    88080384
  3608.278  6.0521e+00  0.0000e+00    88080384    88080384
  3609.109  6.0506e+00  0.0000e+00    88080384    88080384
  3609.940  6.0491e+00  0.0000e+00    16777216    88080384
  3610.771  6.0475e+00  0.0000e+00    16777216    17367040
  3611.603  6.0460e+00  4.0767e+00           0      589824
  3612.434  1.1019e+01  4.0561e+00           0           0
  3613.266  1.1519e+01  3.8148e+00           0           0
  3614.098  1.1064e+01  4.0150e+00           0           0
  3614.931  1.3434e+01  3.9400e+00           0           0
  3615.763  4.4882e+00  3.9087e+00           0           0
  3616.596  9.5212e+00  4.0525e+00           0           0
  3617.429  1.5159e+01  4.1261e+00           0           0
  3618.262  9.8937e+00  3.8990e+00           0           0
  3619.095  5.0359e+00  3.5953e+00           0           0
  3619.928  9.7233e+00  3.8464e+00           0           0
  3620.762  1.1675e+01  3.9468e+00           0           0
  3621.596  6.6136e+00  3.9841e+00           0           0
  3622.430  1.4284e+01  4.0166e+00           0      589824
  3623.264  4.1674e+00  3.7031e+00      589824      589824
  3624.098  2.3488e-01  3.5227e+00           0      589824
  3624.933  1.4720e+01  3.7158e+00           0           0
  3625.768  2.0781e+00  3.4569e+00           0           0
  3626.603 -6.5797e-01  3.2921e+00           0           0
  3627.438  9.1480e+00  3.4648e+00           0           0
  3628.273  1.0419e+01  3.7966e+00           0      589824
  3629.109  8.7224e+00  4.3026e+00           0      589824
