# Mean_MJD=56713.426
# RMID=160 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.3593
# EPOCH= 7
# PLATE=7339 MJD=56713 FIBERID=0611
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -1.6657e+00  0.0000e+00    88080384    88080384
  3567.796 -1.6653e+00  0.0000e+00    88080384    88080384
  3568.617 -1.6649e+00  0.0000e+00    88080384    88080384
  3569.439 -1.6645e+00  0.0000e+00    88080384    88080384
  3570.261 -1.6641e+00  0.0000e+00    88080384    88080384
  3571.083 -1.6637e+00  0.0000e+00    88080384    88080384
  3571.906 -1.6633e+00  0.0000e+00    88080384    88080384
  3572.728 -1.6629e+00  0.0000e+00    88080384    88080384
  3573.551 -1.6625e+00  0.0000e+00    88080384    88080384
  3574.374 -1.6621e+00  0.0000e+00    88080384    88080384
  3575.197 -1.6617e+00  0.0000e+00    88080384    88080384
  3576.020 -1.6613e+00  0.0000e+00    88080384    88080384
  3576.844 -1.6609e+00  0.0000e+00    88080384    88080384
  3577.668 -1.6605e+00  0.0000e+00    88080384    88080384
  3578.491 -1.6602e+00  0.0000e+00    88080384    88080384
  3579.315 -1.6598e+00  0.0000e+00    88080384    88080384
  3580.140 -1.6594e+00  0.0000e+00    88080384    88080384
  3580.964 -1.6590e+00  0.0000e+00    88080384    88080384
  3581.789 -1.6586e+00  0.0000e+00    88080384    88080384
  3582.614 -1.6582e+00  0.0000e+00    88080384    88080384
  3583.439 -1.6578e+00  0.0000e+00    88080384    88080384
  3584.264 -1.6574e+00  0.0000e+00    88080384    88080384
  3585.089 -1.6570e+00  0.0000e+00    88080384    88080384
  3585.915 -1.6566e+00  0.0000e+00    88080384    88080384
  3586.741 -1.6562e+00  0.0000e+00    88080384    88080384
  3587.567 -1.6558e+00  0.0000e+00    88080384    88080384
  3588.393 -1.6555e+00  0.0000e+00    88080384    88080384
  3589.219 -1.6551e+00  0.0000e+00    88080384    88080384
  3590.046 -1.6547e+00  0.0000e+00    88080384    88080384
  3590.872 -1.6543e+00  0.0000e+00    88080384    88080384
  3591.699 -1.6539e+00  0.0000e+00    88080384    88080384
  3592.526 -1.6535e+00  0.0000e+00    88080384    88080384
  3593.354 -1.6532e+00  0.0000e+00    88080384    88080384
  3594.181 -1.6528e+00  0.0000e+00    88080384    88080384
  3595.009 -1.6524e+00  0.0000e+00    88080384    88080384
  3595.837 -1.6520e+00  0.0000e+00    88080384    88080384
  3596.665 -1.6516e+00  0.0000e+00    88080384    88080384
  3597.493 -1.6512e+00  0.0000e+00    88080384    88080384
  3598.322 -1.6509e+00  0.0000e+00    88080384    88080384
  3599.150 -1.6505e+00  0.0000e+00    88080384    88080384
  3599.979 -1.6501e+00  0.0000e+00    88080384    88080384
  3600.808 -1.6497e+00  0.0000e+00    88080384    88080384
  3601.637 -1.6493e+00  0.0000e+00    88080384    88080384
  3602.467 -1.6490e+00  0.0000e+00    88080384    88080384
  3603.296 -1.6486e+00  0.0000e+00    88080384    88080384
  3604.126 -1.6482e+00  0.0000e+00    88080384    88080384
  3604.956 -1.6478e+00  0.0000e+00    88080384    88080384
  3605.786 -1.6475e+00  0.0000e+00    88080384    88080384
  3606.617 -1.6471e+00  0.0000e+00    88080384    88080384
  3607.447 -1.6467e+00  0.0000e+00    88080384    88080384
  3608.278 -1.6463e+00  0.0000e+00    88080384    88080384
  3609.109 -1.6460e+00  0.0000e+00    88080384    88080384
  3609.940 -1.6456e+00  0.0000e+00    88080384    88080384
  3610.771 -1.6452e+00  0.0000e+00    88080384    88080384
  3611.603 -1.6449e+00  0.0000e+00    88080384    88080384
  3612.434 -1.6445e+00  0.0000e+00    88080384    88080384
  3613.266 -1.6441e+00  0.0000e+00    88080384    88080384
  3614.098 -1.6438e+00  0.0000e+00    16777216    88080384
  3614.931 -1.6434e+00  0.0000e+00    16777216    16777216
  3615.763 -1.6430e+00  2.8369e+01           0           0
  3616.596 -6.6122e+00  2.5696e+01           0           0
  3617.429  1.4203e+00  2.7142e+01           0           0
  3618.262  1.3879e+00  2.4176e+01           0           0
  3619.095  1.1508e+01  2.4292e+01           0           0
  3619.928  5.7361e+01  2.4735e+01           0           0
  3620.762 -2.6468e+01  2.0426e+01           0           0
  3621.596 -2.5446e+01  1.9689e+01           0           0
  3622.430  1.4890e+01  2.0799e+01           0           0
  3623.264 -3.3519e+00  1.9854e+01           0           0
  3624.098 -3.1248e+01  1.9314e+01           0           0
  3624.933 -7.3445e-01  1.8357e+01           0           0
  3625.768 -4.4560e+01  1.6815e+01           0           0
  3626.603  3.0600e+00  1.8480e+01           0           0
  3627.438  4.2831e+01  1.9996e+01           0           0
  3628.273  1.6163e+01  1.9819e+01           0           0
  3629.109  2.8418e+01  1.9781e+01           0           0
  3629.944  1.1033e+01  1.8925e+01           0           0
  3630.780 -4.8770e+00  1.7282e+01           0           0
  3631.616 -1.9568e+01  1.7788e+01           0           0
  3632.453 -4.4419e-01  1.8469e+01           0           0
  3633.289  2.8840e+01  1.9136e+01           0           0
  3634.126  2.7283e+00  1.7360e+01           0           0
  3634.963 -1.2890e+01  1.7428e+01           0           0
  3635.800  4.5397e+00  1.7461e+01           0           0
  3636.637 -1.5775e+01  1.6833e+01           0           0
  3637.475 -2.5507e+01  1.6344e+01           0           0
  3638.312  1.6594e+00  1.7168e+01           0           0
  3639.150  6.9076e+00  1.8474e+01           0           0
  3639.988 -6.5699e+00  1.8073e+01           0           0
  3640.826  2.9110e+01  1.8872e+01           0           0
  3641.665  2.1836e+01  1.8301e+01           0           0
  3642.503 -1.4715e+00  1.7233e+01           0           0
  3643.342  6.3646e+00  1.7013e+01           0           0
  3644.181  1.9368e+01  1.6938e+01           0           0
  3645.021 -3.0873e+00  1.5880e+01           0           0
  3645.860  1.1433e-01  1.6590e+01           0           0
  3646.699  3.5370e+01  1.8104e+01           0           0
  3647.539  1.3491e+01  1.7171e+01           0           0
  3648.379 -3.0257e+01  1.5890e+01           0           0
  3649.219  1.2658e+01  1.6605e+01           0           0
  3650.060 -3.1373e+01  1.6623e+01           0           0
  3650.900  3.3131e+01  1.9806e+01           0           0
  3651.741  1.9326e+01  1.9221e+01           0           0
  3652.582 -1.2744e+01  1.6403e+01           0           0
  3653.423 -2.6235e+00  1.6047e+01           0           0
  3654.264 -1.5152e+01  1.5909e+01           0           0
  3655.106  2.9175e+01  1.7987e+01           0           0
  3655.948 -1.0270e+01  1.6429e+01           0           0
  3656.790  9.7222e+00  1.6766e+01           0           0
  3657.632  2.8837e+01  1.6466e+01           0           0
  3658.474  1.9971e+00  1.4546e+01           0           0
  3659.317  5.0546e+00  1.4915e+01           0           0
  3660.159 -1.0379e+01  1.4427e+01           0           0
  3661.002 -2.4390e-01  1.5164e+01           0           0
  3661.845  8.7712e+00  1.4291e+01           0           0
  3662.688  4.4888e+00  1.5525e+01           0           0
  3663.532 -1.0424e+01  1.3830e+01           0           0
  3664.376 -2.3951e+01  1.3713e+01           0           0
  3665.219 -3.7060e+00  1.4003e+01           0           0
  3666.063  3.3591e+01  1.5440e+01           0           0
  3666.908 -6.5586e+00  1.3965e+01           0           0
  3667.752 -2.6985e+01  1.2411e+01           0           0
  3668.597  6.9188e+00  1.2576e+01           0           0
  3669.442 -4.4241e-01  1.2541e+01           0           0
  3670.287  1.4942e+01  1.3017e+01           0           0
  3671.132 -1.7716e+00  1.2193e+01           0           0
  3671.977  2.0538e+00  1.2518e+01           0           0
  3672.823  2.2115e+01  1.2877e+01           0           0
  3673.669  1.8598e+01  1.3307e+01           0           0
  3674.515 -9.6277e+00  1.1900e+01           0           0
  3675.361  1.0225e+01  1.2254e+01           0           0
  3676.207  2.7227e+00  1.1506e+01           0           0
  3677.054  4.5899e+00  1.1593e+01           0           0
  3677.901  1.4395e+01  1.1413e+01           0           0
  3678.747  1.6491e+01  1.2034e+01           0           0
  3679.595  1.0652e+01  1.1321e+01           0           0
  3680.442 -9.8389e+00  9.7323e+00           0           0
  3681.290 -2.3426e+00  1.0339e+01           0           0
  3682.137  1.0801e+01  1.1104e+01           0           0
  3682.985  1.0254e+01  1.1684e+01           0           0
  3683.833 -1.8623e+00  1.0955e+01           0           0
  3684.682 -9.3443e+00  1.0792e+01           0           0
  3685.530 -1.9430e+00  1.0616e+01           0           0
  3686.379  1.3732e+01  1.1316e+01           0           0
  3687.228  6.9974e+00  1.1338e+01           0           0
  3688.077  2.9518e-01  1.0953e+01           0           0
  3688.926  8.8261e+00  1.1642e+01           0           0
  3689.776  1.6205e+01  1.1725e+01           0           0
  3690.625  2.9100e+01  1.1760e+01           0           0
  3691.475  1.2470e+01  1.1272e+01           0           0
  3692.325  3.4127e+00  1.0562e+01           0           0
  3693.176  5.5656e+00  1.0450e+01           0           0
  3694.026  1.5818e+01  1.1206e+01           0           0
  3694.877  2.7464e+01  1.0969e+01           0           0
  3695.728 -8.4381e+00  9.9952e+00           0           0
  3696.579  2.8250e+01  1.1872e+01           0           0
  3697.430  1.0791e+01  1.0586e+01           0           0
  3698.282  4.7117e+00  1.1328e+01           0           0
  3699.133  3.7305e+01  1.2732e+01           0           0
  3699.985  6.7287e+00  1.1632e+01           0           0
  3700.837 -1.0549e+01  1.0571e+01           0           0
  3701.689  8.0085e+00  1.1085e+01           0           0
  3702.542  5.5965e+00  1.0563e+01           0           0
  3703.394  3.7592e-01  1.0824e+01           0           0
  3704.247  8.7953e+00  1.0653e+01           0           0
  3705.100  3.4636e+00  1.0461e+01           0           0
